Time_Index,BuyPrice_1,SellPrice_1
262,41.0,40.0
263,41.0,40.0
264,41.0,40.0
265,39.0,38.0
266,37.0,36.0
267,37.0,36.0
268,37.0,36.0
269,37.0,36.0
270,37.0,36.0
271,40.0,39.0
272,40.0,39.0
273,36.0,35.0
274,24.0,23.0
275,24.0,23.0
276,24.0,23.0
277,24.0,23.0
278,24.0,23.0
279,24.0,23.0
280,24.0,23.0
281,35.0,34.0
282,40.0,39.0
283,40.0,39.0
284,40.0,39.0
285,40.0,39.0
286,40.0,39.0
287,40.0,39.0
288,40.0,39.0
289,38.0,37.0
290,37.0,36.0
291,36.0,35.0
292,36.0,35.0
293,36.0,35.0
294,36.0,35.0
295,39.0,38.0
296,39.0,38.0
297,36.0,35.0
298,22.0,21.0
299,22.0,21.0
300,22.0,21.0
301,22.0,21.0
302,20.0,19.0
303,22.0,21.0
304,22.0,21.0
305,23.0,22.0
306,38.0,37.0
307,38.0,37.0
308,38.0,37.0
309,38.0,37.0
310,38.0,37.0
311,38.0,37.0
312,38.0,37.0
313,38.0,37.0
314,37.0,36.0
315,37.0,36.0
316,36.0,35.0
317,36.0,35.0
318,36.0,35.0
319,37.0,36.0
320,38.0,37.0
321,29.0,28.0
322,27.0,26.0
323,27.0,26.0
324,27.0,26.0
325,27.0,26.0
326,27.0,26.0
327,27.0,26.0
328,27.0,26.0
329,27.0,26.0
330,39.0,38.0
331,39.0,38.0
332,39.0,38.0
333,39.0,38.0
334,39.0,38.0
335,39.0,38.0
336,39.0,38.0
337,0.0,-1.0
338,0.0,-1.0
339,0.0,-1.0
340,0.0,-1.0
341,0.0,-1.0
342,0.0,-1.0
343,0.0,-1.0
344,0.0,-1.0
345,0.0,-1.0
346,0.0,-1.0
347,0.0,-1.0
348,0.0,-1.0
349,0.0,-1.0
350,0.0,-1.0
351,0.0,-1.0
352,0.0,-1.0
353,0.0,-1.0
354,0.0,-1.0
355,0.0,-1.0
356,0.0,-1.0
357,0.0,-1.0
358,0.0,-1.0
359,0.0,-1.0
360,0.0,-1.0
361,36.0,35.0
362,36.0,35.0
363,34.0,33.0
364,34.0,33.0
365,34.0,33.0
366,34.0,33.0
367,34.0,33.0
368,34.0,33.0
369,8.0,7.0
370,5.0,4.0
371,5.0,4.0
372,5.0,4.0
373,5.0,4.0
374,5.0,4.0
375,5.0,4.0
376,5.0,4.0
377,5.5,4.5
378,27.0,26.0
379,34.0,33.0
380,34.0,33.0
381,34.0,33.0
382,34.0,33.0
383,34.0,33.0
384,34.0,33.0
385,34.0,33.0
386,34.0,33.0
387,34.0,33.0
388,33.0,32.0
389,34.0,33.0
390,34.0,33.0
391,34.0,33.0
392,34.0,33.0
393,20.0,19.0
394,5.5,4.5
395,5.5,4.5
396,5.5,4.5
397,5.5,4.5
398,5.5,4.5
399,5.5,4.5
400,5.5,4.5
401,12.0,11.0
402,34.0,33.0
403,36.0,35.0
404,36.0,35.0
405,36.0,35.0
406,36.0,35.0
407,36.0,35.0
408,36.0,35.0
409,36.0,35.0
410,34.0,33.0
411,34.0,33.0
412,34.0,33.0
413,34.0,33.0
414,34.0,33.0
415,37.0,36.0
416,37.0,36.0
417,25.0,24.0
418,16.0,15.0
419,16.0,15.0
420,16.0,15.0
421,5.0,4.0
422,16.0,15.0
423,16.0,15.0
424,16.0,15.0
425,20.0,19.0
426,34.0,33.0
427,34.0,33.0
428,34.0,33.0
429,34.0,33.0
430,34.0,33.0
431,34.0,33.0
432,34.0,33.0
433,34.0,33.0
434,34.0,33.0
435,33.0,32.0
436,32.0,31.0
437,32.0,31.0
438,34.0,33.0
439,34.0,33.0
440,34.0,33.0
441,17.0,16.0
442,6.5,5.5
443,6.5,5.5
444,6.5,5.5
445,6.5,5.5
446,6.5,5.5
447,6.5,5.5
448,6.5,5.5
449,12.5,11.5
450,34.0,33.0
451,34.0,33.0
452,34.0,33.0
453,34.0,33.0
454,34.0,33.0
455,34.0,33.0
456,34.0,33.0
457,35.0,34.0
458,35.0,34.0
459,34.0,33.0
460,34.0,33.0
461,34.0,33.0
462,35.0,34.0
463,35.0,34.0
464,35.0,34.0
465,25.0,24.0
466,11.5,10.5
467,11.5,10.5
468,11.5,10.5
469,11.5,10.5
470,11.5,10.5
471,11.5,10.5
472,11.5,10.5
473,11.5,10.5
474,34.0,33.0
475,35.0,34.0
476,35.0,34.0
477,35.0,34.0
478,35.0,34.0
479,35.0,34.0
480,35.0,34.0
481,35.0,34.0
482,35.0,34.0
483,35.0,34.0
484,35.0,34.0
485,35.0,34.0
486,35.0,34.0
487,35.0,34.0
488,35.0,34.0
489,21.0,20.0
490,5.5,4.5
491,5.0,4.0
492,5.0,4.0
493,5.0,4.0
494,5.0,4.0
495,5.0,4.0
496,5.0,4.0
497,13.5,12.5
498,35.0,34.0
499,35.0,34.0
500,35.0,34.0
501,35.0,34.0
502,35.0,34.0
503,35.0,34.0
504,35.0,34.0
505,34.0,33.0
506,34.0,33.0
507,34.0,33.0
508,33.0,32.0
509,33.0,32.0
510,34.0,33.0
511,34.0,33.0
512,34.0,33.0
513,33.0,32.0
514,-8.0,-9.0
515,-15.0,-16.0
516,-15.0,-16.0
517,-15.0,-16.0
518,-15.0,-16.0
519,-15.0,-16.0
520,-15.0,-16.0
521,-15.0,-16.0
522,-7.5,-8.5
523,28.5,27.5
524,34.0,33.0
525,42.0,41.0
526,34.0,33.0
527,34.0,33.0
528,34.0,33.0
529,34.0,33.0
530,30.0,29.0
531,31.0,30.0
532,30.0,29.0
533,30.0,29.0
534,30.0,29.0
535,32.0,31.0
536,32.0,31.0
537,24.0,23.0
538,0.0,-1.0
539,-15.0,-16.0
540,-15.0,-16.0
541,-15.0,-16.0
542,-15.0,-16.0
543,-15.0,-16.0
544,-15.0,-16.0
545,-15.0,-16.0
546,-15.0,-16.0
547,24.0,23.0
548,34.0,33.0
549,34.0,33.0
550,34.0,33.0
551,34.0,33.0
552,34.0,33.0
553,34.0,33.0
554,33.0,32.0
555,33.0,32.0
556,33.0,32.0
557,33.0,32.0
558,33.0,32.0
559,33.0,32.0
560,33.0,32.0
561,33.0,32.0
562,4.0,3.0
563,-15.0,-16.0
564,-15.0,-16.0
565,-15.0,-16.0
566,-15.0,-16.0
567,-15.0,-16.0
568,-15.0,-16.0
569,-15.0,-16.0
570,-9.0,-10.0
571,28.5,27.5
572,34.0,33.0
573,34.0,33.0
574,34.0,33.0
575,34.0,33.0
576,34.0,33.0
577,34.0,33.0
578,33.0,32.0
579,32.0,31.0
580,32.0,31.0
581,32.0,31.0
582,33.0,32.0
583,33.0,32.0
584,33.0,32.0
585,32.0,31.0
586,6.5,5.5
587,-12.0,-13.0
588,-12.0,-13.0
589,-12.0,-13.0
590,-12.0,-13.0
591,-12.0,-13.0
592,-12.0,-13.0
593,-12.0,-13.0
594,9.5,8.5
595,32.0,31.0
596,36.0,35.0
597,44.0,43.0
598,36.0,35.0
599,36.0,35.0
600,36.0,35.0
601,36.0,35.0
602,34.0,33.0
603,34.0,33.0
604,34.0,33.0
605,34.0,33.0
606,34.0,33.0
607,34.0,33.0
608,34.0,33.0
609,31.0,30.0
610,-14.0,-15.0
611,-15.0,-16.0
612,-15.0,-16.0
613,-15.0,-16.0
614,-15.0,-16.0
615,-15.0,-16.0
616,-15.0,-16.0
617,-15.0,-16.0
618,-14.5,-15.5
619,31.5,30.5
620,35.0,34.0
621,35.0,34.0
622,35.0,34.0
623,35.0,34.0
624,35.0,34.0
625,35.0,34.0
626,36.0,35.0
627,36.0,35.0
628,33.0,32.0
629,33.0,32.0
630,33.0,32.0
631,34.0,33.0
632,33.0,32.0
633,18.0,17.0
634,-14.5,-15.5
635,-15.0,-16.0
636,-15.0,-16.0
637,-15.0,-16.0
638,-15.0,-16.0
639,-15.0,-16.0
640,-15.0,-16.0
641,-15.0,-16.0
642,-14.0,-15.0
643,33.0,32.0
644,34.0,33.0
645,34.0,33.0
646,34.0,33.0
647,34.0,33.0
648,34.0,33.0
649,34.0,33.0
650,34.0,33.0
651,34.0,33.0
652,32.0,31.0
653,33.0,32.0
654,34.0,33.0
655,34.0,33.0
656,34.0,33.0
657,32.0,31.0
658,7.5,6.5
659,-7.5,-8.5
660,-7.5,-8.5
661,-7.5,-8.5
662,-7.5,-8.5
663,-7.5,-8.5
664,-7.5,-8.5
665,-7.5,-8.5
666,-5.5,-6.5
667,32.0,31.0
668,34.0,33.0
669,34.0,33.0
670,39.0,38.0
671,34.0,33.0
672,34.0,33.0
673,32.0,31.0
674,34.0,33.0
675,32.0,31.0
676,32.0,31.0
677,32.0,31.0
678,32.0,31.0
679,34.0,33.0
680,34.0,33.0
681,20.0,19.0
682,3.0,2.0
683,3.0,2.0
684,3.0,2.0
685,3.0,2.0
686,3.0,2.0
687,3.0,2.0
688,3.0,2.0
689,3.0,2.0
690,6.0,5.0
691,32.0,31.0
692,32.0,31.0
693,34.0,33.0
694,32.0,31.0
695,32.0,31.0
696,32.0,31.0
697,32.0,31.0
698,34.0,33.0
699,34.0,33.0
700,32.0,31.0
701,34.0,33.0
702,34.0,33.0
703,34.0,33.0
704,34.0,33.0
705,21.0,20.0
706,3.0,2.0
707,3.0,2.0
708,3.0,2.0
709,3.0,2.0
710,3.0,2.0
711,3.0,2.0
712,3.0,2.0
713,3.0,2.0
714,20.0,19.0
715,39.0,38.0
716,39.0,38.0
717,42.0,41.0
718,43.0,42.0
719,39.0,38.0
720,39.0,38.0
721,39.0,38.0
722,36.0,35.0
723,34.0,33.0
724,34.0,33.0
725,34.0,33.0
726,34.0,33.0
727,34.0,33.0
728,32.0,31.0
729,3.0,2.0
730,-15.0,-16.0
731,-15.0,-16.0
732,-15.0,-16.0
733,-15.0,-16.0
734,-15.0,-16.0
735,-15.0,-16.0
736,-15.0,-16.0
737,-15.0,-16.0
738,-15.0,-16.0
739,20.0,19.0
740,34.0,33.0
741,34.0,33.0
742,34.0,33.0
743,34.0,33.0
744,34.0,33.0
745,34.0,33.0
746,34.0,33.0
747,34.0,33.0
748,34.0,33.0
749,33.0,32.0
750,32.0,31.0
751,32.0,31.0
752,31.0,30.0
753,0.0,-1.0
754,-15.0,-16.0
755,-15.0,-16.0
756,-15.0,-16.0
757,-15.0,-16.0
758,-15.0,-16.0
759,-15.0,-16.0
760,-15.0,-16.0
761,-15.0,-16.0
762,-15.0,-16.0
763,17.0,16.0
764,34.0,33.0
765,34.0,33.0
766,34.0,33.0
767,34.0,33.0
768,34.0,33.0
769,34.0,33.0
770,34.0,33.0
771,34.0,33.0
772,34.0,33.0
773,34.0,33.0
774,34.0,33.0
775,34.0,33.0
776,34.0,33.0
777,23.0,22.0
778,0.0,-1.0
779,-15.0,-16.0
780,-15.0,-16.0
781,-15.0,-16.0
782,-15.0,-16.0
783,-15.0,-16.0
784,-15.0,-16.0
785,-15.0,-16.0
786,-15.0,-16.0
787,21.0,20.0
788,34.0,33.0
789,34.0,33.0
790,34.0,33.0
791,34.0,33.0
792,34.0,33.0
793,34.0,33.0
794,34.0,33.0
795,34.0,33.0
796,34.0,33.0
797,34.0,33.0
798,34.0,33.0
799,34.0,33.0
800,34.0,33.0
801,28.0,27.0
802,0.0,-1.0
803,-15.0,-16.0
804,-15.0,-16.0
805,-15.0,-16.0
806,-15.0,-16.0
807,-15.0,-16.0
808,-15.0,-16.0
809,-15.0,-16.0
810,9.0,8.0
811,34.0,33.0
812,34.0,33.0
813,34.0,33.0
814,34.0,33.0
815,34.0,33.0
816,34.0,33.0
817,34.0,33.0
818,34.0,33.0
819,31.0,30.0
820,30.0,29.0
821,31.0,30.0
822,31.0,30.0
823,32.0,31.0
824,31.0,30.0
825,17.0,16.0
826,-2.0,-3.0
827,-15.0,-16.0
828,-15.0,-16.0
829,-15.0,-16.0
830,-15.0,-16.0
831,-15.0,-16.0
832,-15.0,-16.0
833,-15.0,-16.0
834,10.0,9.0
835,31.0,30.0
836,31.0,30.0
837,31.0,30.0
838,31.0,30.0
839,31.0,30.0
840,31.0,30.0
841,27.0,26.0
842,29.0,28.0
843,29.0,28.0
844,29.0,28.0
845,29.0,28.0
846,29.0,28.0
847,29.0,28.0
848,25.0,24.0
849,-3.0,-4.0
850,-15.0,-16.0
851,-15.0,-16.0
852,-15.0,-16.0
853,-15.0,-16.0
854,-15.0,-16.0
855,-15.0,-16.0
856,-15.0,-16.0
857,-15.0,-16.0
858,-15.0,-16.0
859,23.5,22.5
860,29.0,28.0
861,29.0,28.0
862,29.0,28.0
863,29.0,28.0
864,29.0,28.0
865,29.0,28.0
866,32.0,31.0
867,32.0,31.0
868,32.0,31.0
869,32.0,31.0
870,32.0,31.0
871,32.0,31.0
872,32.0,31.0
873,12.0,11.0
874,10.0,9.0
875,10.0,9.0
876,10.0,9.0
877,10.0,9.0
878,10.0,9.0
879,10.0,9.0
880,10.0,9.0
881,10.0,9.0
882,14.0,13.0
883,33.0,32.0
884,33.0,32.0
885,33.0,32.0
886,37.0,36.0
887,33.0,32.0
888,33.0,32.0
889,33.0,32.0
890,33.0,32.0
891,33.0,32.0
892,30.0,29.0
893,30.0,29.0
894,31.0,30.0
895,33.0,32.0
896,33.0,32.0
897,20.0,19.0
898,20.0,19.0
899,20.0,19.0
900,20.0,19.0
901,20.0,19.0
902,20.0,19.0
903,20.0,19.0
904,20.0,19.0
905,20.0,19.0
906,20.0,19.0
907,35.0,34.0
908,35.0,34.0
909,37.0,36.0
910,38.0,37.0
911,35.0,34.0
912,35.0,34.0
913,35.0,34.0
914,37.0,36.0
915,33.0,32.0
916,33.0,32.0
917,32.0,31.0
918,33.0,32.0
919,33.0,32.0
920,33.0,32.0
921,13.0,12.0
922,11.5,10.5
923,11.5,10.5
924,11.5,10.5
925,11.5,10.5
926,11.5,10.5
927,11.5,10.5
928,11.5,10.5
929,11.5,10.5
930,12.5,11.5
931,25.0,24.0
932,34.0,33.0
933,34.0,33.0
934,35.0,34.0
935,34.0,33.0
936,34.0,33.0
937,34.0,33.0
938,44.0,43.0
939,37.0,36.0
940,32.0,31.0
941,32.0,31.0
942,32.0,31.0
943,33.0,32.0
944,32.0,31.0
945,22.0,21.0
946,5.0,4.0
947,5.0,4.0
948,5.0,4.0
949,5.0,4.0
950,5.0,4.0
951,5.0,4.0
952,5.0,4.0
953,5.0,4.0
954,10.5,9.5
955,33.0,32.0
956,33.0,32.0
957,33.0,32.0
958,33.0,32.0
959,33.0,32.0
960,33.0,32.0
961,33.0,32.0
962,35.0,34.0
963,34.0,33.0
964,32.0,31.0
965,31.0,30.0
966,31.0,30.0
967,32.0,31.0
968,31.0,30.0
969,10.0,9.0
970,9.0,8.0
971,9.0,8.0
972,9.0,8.0
973,9.0,8.0
974,9.0,8.0
975,9.0,8.0
976,9.0,8.0
977,9.0,8.0
978,15.5,14.5
979,34.0,33.0
980,34.0,33.0
981,34.0,33.0
982,35.0,34.0
983,34.0,33.0
984,34.0,33.0
985,34.0,33.0
986,35.0,34.0
987,33.0,32.0
988,32.0,31.0
989,31.0,30.0
990,31.0,30.0
991,31.0,30.0
992,26.0,25.0
993,0.0,-1.0
994,-4.0,-5.0
995,-4.0,-5.0
996,-4.0,-5.0
997,-4.0,-5.0
998,-4.0,-5.0
999,-4.0,-5.0
1000,-4.0,-5.0
1001,-4.0,-5.0
1002,7.0,6.0
1003,28.0,27.0
1004,36.0,35.0
1005,36.0,35.0
1006,36.0,35.0
1007,36.0,35.0
1008,36.0,35.0
1009,37.0,36.0
1010,34.0,33.0
1011,31.0,30.0
1012,29.0,28.0
1013,26.0,25.0
1014,27.0,26.0
1015,29.0,28.0
1016,29.0,28.0
1017,20.0,19.0
1018,20.0,19.0
1019,20.0,19.0
1020,20.0,19.0
1021,20.0,19.0
1022,20.0,19.0
1023,20.0,19.0
1024,20.0,19.0
1025,21.0,20.0
1026,33.0,32.0
1027,35.0,34.0
1028,44.0,43.0
1029,36.0,35.0
1030,35.0,34.0
1031,35.0,34.0
1032,35.0,34.0
1033,35.0,34.0
1034,34.0,33.0
1035,33.0,32.0
1036,32.0,31.0
1037,31.0,30.0
1038,31.0,30.0
1039,33.0,32.0
1040,33.0,32.0
1041,25.0,24.0
1042,25.0,24.0
1043,25.0,24.0
1044,25.0,24.0
1045,25.0,24.0
1046,25.0,24.0
1047,25.0,24.0
1048,25.0,24.0
1049,26.0,25.0
1050,31.0,30.0
1051,38.0,37.0
1052,38.0,37.0
1053,41.0,40.0
1054,38.0,37.0
1055,38.0,37.0
1056,38.0,37.0
1057,38.0,37.0
1058,37.0,36.0
1059,35.0,34.0
1060,33.0,32.0
1061,32.0,31.0
1062,33.0,32.0
1063,34.0,33.0
1064,34.0,33.0
1065,26.0,25.0
1066,26.0,25.0
1067,26.0,25.0
1068,26.0,25.0
1069,26.0,25.0
1070,26.0,25.0
1071,26.0,25.0
1072,26.0,25.0
1073,26.0,25.0
1074,30.0,29.0
1075,37.0,36.0
1076,37.0,36.0
1077,41.0,40.0
1078,37.0,36.0
1079,37.0,36.0
1080,37.0,36.0
1081,37.0,36.0
1082,38.0,37.0
1083,36.0,35.0
1084,34.0,33.0
1085,34.0,33.0
1086,34.0,33.0
1087,34.0,33.0
1088,33.0,32.0
1089,21.0,20.0
1090,10.0,9.0
1091,10.0,9.0
1092,10.0,9.0
1093,10.0,9.0
1094,10.0,9.0
1095,10.0,9.0
1096,10.0,9.0
1097,10.0,9.0
1098,21.0,20.0
1099,38.0,37.0
1100,38.0,37.0
1101,38.0,37.0
1102,38.0,37.0
1103,38.0,37.0
1104,38.0,37.0
1105,38.0,37.0
1106,39.0,38.0
1107,38.0,37.0
1108,37.0,36.0
1109,35.0,34.0
1110,34.0,33.0
1111,36.0,35.0
1112,34.0,33.0
1113,21.0,20.0
1114,3.0,2.0
1115,3.0,2.0
1116,3.0,2.0
1117,3.0,2.0
1118,3.0,2.0
1119,3.0,2.0
1120,3.0,2.0
1121,6.0,5.0
1122,23.5,22.5
1123,37.0,36.0
1124,37.0,36.0
1125,37.0,36.0
1126,37.0,36.0
1127,37.0,36.0
1128,37.0,36.0
1129,37.0,36.0
1130,37.0,36.0
1131,35.0,34.0
1132,33.0,32.0
1133,32.0,31.0
1134,31.0,30.0
1135,29.0,28.0
1136,25.0,24.0
1137,16.0,15.0
1138,-2.0,-3.0
1139,-2.0,-3.0
1140,-2.0,-3.0
1141,-2.0,-3.0
1142,-2.0,-3.0
1143,-2.0,-3.0
1144,-2.0,-3.0
1145,-2.0,-3.0
1146,15.0,14.0
1147,34.0,33.0
1148,34.0,33.0
1149,34.0,33.0
1150,34.0,33.0
1151,34.0,33.0
1152,34.0,33.0
1153,34.0,33.0
1154,34.0,33.0
1155,34.0,33.0
1156,34.0,33.0
1157,33.0,32.0
1158,33.0,32.0
1159,34.0,33.0
1160,34.0,33.0
1161,21.0,20.0
1162,19.0,18.0
1163,19.0,18.0
1164,19.0,18.0
1165,19.0,18.0
1166,19.0,18.0
1167,19.0,18.0
1168,19.0,18.0
1169,19.5,18.5
1170,30.0,29.0
1171,44.0,43.0
1172,44.0,43.0
1173,44.0,43.0
1174,44.0,43.0
1175,44.0,43.0
1176,44.0,43.0
1177,37.0,36.0
1178,35.0,34.0
1179,34.0,33.0
1180,32.0,31.0
1181,32.0,31.0
1182,33.0,32.0
1183,34.0,33.0
1184,34.0,33.0
1185,23.0,22.0
1186,21.0,20.0
1187,21.0,20.0
1188,21.0,20.0
1189,21.0,20.0
1190,21.0,20.0
1191,21.0,20.0
1192,21.0,20.0
1193,21.0,20.0
1194,34.0,33.0
1195,37.0,36.0
1196,66.0,65.0
1197,45.0,44.0
1198,37.0,36.0
1199,37.0,36.0
1200,37.0,36.0
1201,36.0,35.0
1202,40.0,39.0
1203,35.0,34.0
1204,34.0,33.0
1205,33.0,32.0
1206,33.0,32.0
1207,33.0,32.0
1208,30.0,29.0
1209,16.0,15.0
1210,4.5,3.5
1211,4.5,3.5
1212,4.5,3.5
1213,4.5,3.5
1214,4.5,3.5
1215,4.5,3.5
1216,4.5,3.5
1217,4.5,3.5
1218,23.0,22.0
1219,40.0,39.0
1220,40.0,39.0
1221,40.0,39.0
1222,40.0,39.0
1223,40.0,39.0
1224,40.0,39.0
1225,40.0,39.0
1226,37.0,36.0
1227,37.0,36.0
1228,36.0,35.0
1229,35.0,34.0
1230,34.0,33.0
1231,32.0,31.0
1232,28.0,27.0
1233,10.0,9.0
1234,3.0,2.0
1235,3.0,2.0
1236,3.0,2.0
1237,3.0,2.0
1238,3.0,2.0
1239,3.0,2.0
1240,3.0,2.0
1241,3.0,2.0
1242,21.0,20.0
1243,37.0,36.0
1244,37.0,36.0
1245,37.0,36.0
1246,37.0,36.0
1247,37.0,36.0
1248,37.0,36.0
1249,37.0,36.0
1250,37.0,36.0
1251,37.0,36.0
1252,36.0,35.0
1253,36.0,35.0
1254,35.0,34.0
1255,37.0,36.0
1256,37.0,36.0
1257,35.0,34.0
1258,31.0,30.0
1259,31.0,30.0
1260,31.0,30.0
1261,31.0,30.0
1262,31.0,30.0
1263,31.0,30.0
1264,31.0,30.0
1265,33.0,32.0
1266,38.0,37.0
1267,42.0,41.0
1268,51.0,50.0
1269,58.0,57.0
1270,42.0,41.0
1271,42.0,41.0
1272,42.0,41.0
1273,42.0,41.0
1274,39.0,38.0
1275,36.0,35.0
1276,35.0,34.0
1277,35.0,34.0
1278,35.0,34.0
1279,35.0,34.0
1280,35.0,34.0
1281,35.0,34.0
1282,30.0,29.0
1283,30.0,29.0
1284,30.0,29.0
1285,30.0,29.0
1286,30.0,29.0
1287,30.0,29.0
1288,30.0,29.0
1289,30.0,29.0
1290,41.0,40.0
1291,41.0,40.0
1292,44.0,43.0
1293,46.0,45.0
1294,41.0,40.0
1295,41.0,40.0
1296,41.0,40.0
1297,41.0,40.0
1298,38.0,37.0
1299,36.0,35.0
1300,36.0,35.0
1301,35.0,34.0
1302,35.0,34.0
1303,36.0,35.0
1304,36.0,35.0
1305,35.0,34.0
1306,24.0,23.0
1307,24.0,23.0
1308,24.0,23.0
1309,24.0,23.0
1310,24.0,23.0
1311,24.0,23.0
1312,24.0,23.0
1313,29.0,28.0
1314,37.0,36.0
1315,41.0,40.0
1316,41.0,40.0
1317,44.0,43.0
1318,41.0,40.0
1319,41.0,40.0
1320,41.0,40.0
1321,41.0,40.0
1322,38.0,37.0
1323,37.0,36.0
1324,36.0,35.0
1325,36.0,35.0
1326,36.0,35.0
1327,36.0,35.0
1328,36.0,35.0
1329,30.0,29.0
1330,3.0,2.0
1331,3.0,2.0
1332,3.0,2.0
1333,3.0,2.0
1334,3.0,2.0
