Time_Index,Arizona_Solar,BTM_Solar,DaggettSolarPower3,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Scarlet,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,Hybrid_Solar_Test,Hybrid_Wind_Test,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage
2341,0.761,0,1.023,0.961,0.0,0.881,0.14,0.85,0.06,0.883,0.881,0.847,0.117,0.23,0.506,0.824,0.907,0.95,0.881,0.039,0.008,0.981,0.102,0.761,0.506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2342,0.743,0,1.023,0.961,0.0,0.881,0.1,0.85,0.08,0.896,0.881,0.737,0.186,0.3,0.542,0.807,0.907,0.78,0.881,0.0,0.017,0.389,0.115,0.743,0.542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2343,0.647,0,1.023,0.961,0.0,0.881,0.09,0.85,0.08,0.868,0.881,0.615,0.292,0.359,0.57,0.921,0.907,0.892,0.881,0.0,0.042,0.273,0.133,0.647,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2344,0.512,0,0.985,0.961,0.0,0.881,0.11,0.85,0.07,0.72,0.881,0.547,0.421,0.395,0.623,0.859,0.907,0.392,0.881,0.053,0.032,0.22,0.138,0.512,0.623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2345,0.379,0,0.957,0.961,0.0,0.881,0.15,0.85,0.05,0.656,0.881,0.461,0.57,0.391,0.696,0.62,0.907,0.963,0.881,0.278,0.155,0.108,0.128,0.379,0.696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2346,0.118,0,1.018,0.945,0.0,0.881,0.23,0.85,0.05,0.65,0.881,0.282,0.674,0.333,0.71,0.186,0.907,0.428,0.881,0.493,0.168,0.206,0.122,0.118,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2347,0.0,0,0.599,0.861,0.0,0.881,0.34,0.85,0.06,0.701,0.881,0.019,0.735,0.323,0.661,0.0,0.869,0.966,0.881,0.849,0.304,0.027,0.104,0.0,0.661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2348,0.0,0,0.09,0.284,0.0,0.881,0.48,0.85,0.08,0.678,0.881,0.0,0.705,0.434,0.606,0.0,0.332,0.7,0.881,0.856,0.559,0.0,0.074,0.0,0.606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2349,0.0,0,0.0,0.0,0.0,0.881,0.67,0.85,0.09,0.744,0.881,0.0,0.627,0.523,0.546,0.0,0.005,0.035,0.881,0.864,0.594,0.0,0.051,0.0,0.546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2350,0.0,0,0.0,0.0,0.0,0.881,0.87,0.85,0.07,0.768,0.881,0.0,0.594,0.578,0.509,0.0,0.0,0.0,0.881,0.872,0.509,0.0,0.044,0.0,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2351,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.04,0.722,0.881,0.0,0.568,0.705,0.4,0.0,0.0,0.0,0.881,0.83,0.61,0.0,0.057,0.0,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2352,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.06,0.815,0.881,0.0,0.588,0.765,0.341,0.0,0.0,0.0,0.881,0.631,0.638,0.0,0.1,0.0,0.341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2353,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.07,0.894,0.881,0.0,0.554,0.834,0.361,0.0,0.0,0.0,0.881,0.269,0.375,0.0,0.168,0.0,0.361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2354,0.0,0,0.0,0.0,0.0,0.881,0.99,0.85,0.08,0.939,0.881,0.0,0.487,0.875,0.39,0.0,0.0,0.0,0.881,0.193,0.564,0.0,0.271,0.0,0.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2355,0.0,0,0.0,0.0,0.0,0.881,0.54,0.85,0.06,0.934,0.881,0.0,0.476,0.897,0.332,0.0,0.0,0.0,0.881,0.132,0.338,0.0,0.396,0.0,0.332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2356,0.0,0,0.0,0.0,0.0,0.881,0.24,0.85,0.04,0.923,0.881,0.0,0.493,0.876,0.276,0.0,0.0,0.0,0.881,0.508,0.12,0.0,0.545,0.0,0.276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2357,0.0,0,0.0,0.0,0.0,0.881,0.13,0.85,0.04,0.902,0.881,0.0,0.479,0.847,0.207,0.0,0.0,0.0,0.881,0.756,0.185,0.0,0.642,0.0,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2358,0.109,0,0.0,0.0,0.0,0.881,0.07,0.85,0.05,0.887,0.881,0.006,0.429,0.838,0.191,0.013,0.0,0.0,0.881,0.842,0.006,0.0,0.681,0.109,0.191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2359,0.522,0,0.0,0.0,0.0,0.881,0.04,0.85,0.04,0.927,0.881,0.207,0.346,0.825,0.185,0.438,0.0,0.0,0.881,0.838,0.006,0.0,0.681,0.522,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2360,0.787,0,0.017,0.004,0.0,0.881,0.02,0.85,0.02,0.971,0.881,0.462,0.278,0.842,0.162,0.722,0.037,0.0,0.881,0.687,0.028,0.124,0.705,0.787,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2361,0.901,0,0.542,0.412,0.0,0.881,0.01,0.85,0.0,0.969,0.881,0.696,0.267,0.883,0.153,0.872,0.435,0.029,0.881,0.495,0.06,0.752,0.714,0.901,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2362,0.963,0,1.023,0.944,0.0,0.881,0.0,0.85,0.0,0.907,0.881,0.834,0.286,0.92,0.145,0.926,0.907,0.086,0.881,0.325,0.105,0.887,0.727,0.963,0.145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2363,0.941,0,1.023,0.961,0.0,0.881,0.0,0.85,0.0,0.872,0.881,0.891,0.307,0.947,0.179,1.0,0.907,0.142,0.881,0.166,0.227,0.555,0.771,0.941,0.179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2364,1.0,0,1.023,0.961,0.0,0.881,0.0,0.85,0.0,0.87,0.881,0.887,0.34,0.964,0.264,0.987,0.907,0.182,0.881,0.0,0.235,0.714,0.781,1.0,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2365,1.0,0,1.023,0.961,0.0,0.881,0.01,0.85,0.0,0.883,0.881,0.907,0.363,0.972,0.421,0.95,0.907,0.198,0.881,0.0,0.14,0.536,0.836,1.0,0.421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2366,0.946,0,1.023,0.961,0.0,0.881,0.04,0.85,0.01,0.944,0.881,0.76,0.378,0.976,0.58,0.997,0.907,0.222,0.881,0.0,0.042,0.356,0.864,0.946,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2367,0.904,0,1.023,0.961,0.0,0.881,0.07,0.85,0.02,0.968,0.881,0.779,0.385,0.974,0.622,0.949,0.907,0.223,0.881,0.0,0.047,0.492,0.894,0.904,0.622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2368,0.78,0,1.023,0.961,0.0,0.881,0.1,0.85,0.03,0.978,0.881,0.825,0.4,0.967,0.633,0.826,0.907,0.204,0.881,0.028,0.192,0.223,0.878,0.78,0.633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2369,0.559,0,1.023,0.961,0.0,0.881,0.1,0.85,0.03,0.946,0.881,0.732,0.431,0.958,0.639,0.598,0.907,0.363,0.881,0.0,0.107,0.317,0.861,0.559,0.639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2370,0.206,0,1.023,0.961,0.0,0.881,0.1,0.85,0.02,0.949,0.881,0.429,0.449,0.93,0.625,0.181,0.902,0.367,0.881,0.0,0.611,0.671,0.842,0.206,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2371,0.0,0,0.959,0.88,0.0,0.881,0.09,0.85,0.01,0.978,0.881,0.044,0.534,0.881,0.691,0.0,0.72,0.262,0.881,0.0,0.293,0.339,0.902,0.0,0.691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2372,0.0,0,0.233,0.305,0.0,0.881,0.08,0.85,0.0,0.973,0.881,0.0,0.604,0.841,0.726,0.0,0.292,0.158,0.881,0.345,0.146,0.0,0.898,0.0,0.726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2373,0.0,0,0.0,0.0,0.0,0.881,0.1,0.85,0.0,0.946,0.881,0.0,0.494,0.801,0.701,0.0,0.005,0.009,0.881,0.958,0.05,0.0,0.869,0.0,0.701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2374,0.0,0,0.0,0.0,0.0,0.881,0.14,0.85,0.0,0.913,0.881,0.0,0.517,0.753,0.645,0.0,0.0,0.0,0.881,0.996,0.004,0.0,0.776,0.0,0.645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2375,0.0,0,0.0,0.0,0.0,0.881,0.19,0.85,0.0,0.966,0.881,0.0,0.542,0.724,0.51,0.0,0.0,0.0,0.881,0.996,0.003,0.0,0.633,0.0,0.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2376,0.0,0,0.0,0.0,0.0,0.881,0.23,0.85,0.0,0.917,0.881,0.0,0.552,0.702,0.474,0.0,0.0,0.0,0.881,0.996,0.005,0.0,0.664,0.0,0.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2377,0.0,0,0.0,0.0,0.0,0.881,0.25,0.85,0.0,0.879,0.881,0.0,0.523,0.676,0.4,0.0,0.0,0.0,0.881,0.987,0.144,0.0,0.818,0.0,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2378,0.0,0,0.0,0.0,0.0,0.881,0.23,0.85,0.05,0.906,0.881,0.0,0.5,0.684,0.353,0.0,0.0,0.0,0.881,0.505,0.201,0.0,0.765,0.0,0.353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2379,0.0,0,0.0,0.0,0.0,0.881,0.21,0.85,0.21,0.901,0.881,0.0,0.524,0.684,0.33,0.0,0.0,0.0,0.881,0.698,0.344,0.0,0.794,0.0,0.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2380,0.0,0,0.0,0.0,0.0,0.881,0.22,0.85,0.45,0.965,0.881,0.0,0.52,0.679,0.273,0.0,0.0,0.0,0.881,0.085,0.592,0.0,0.784,0.0,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2381,0.0,0,0.0,0.0,0.0,0.881,0.25,0.85,0.68,0.983,0.881,0.0,0.522,0.663,0.224,0.0,0.0,0.0,0.881,0.011,0.514,0.0,0.804,0.0,0.224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2382,0.133,0,0.0,0.0,0.0,0.881,0.25,0.85,0.82,0.967,0.881,0.02,0.521,0.635,0.184,0.011,0.0,0.0,0.881,0.147,0.354,0.0,0.784,0.133,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2383,0.565,0,0.0,0.0,0.0,0.881,0.2,0.85,0.97,0.949,0.881,0.392,0.485,0.591,0.195,0.431,0.0,0.0,0.881,0.093,0.038,0.0,0.808,0.565,0.195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2384,0.815,0,0.028,0.006,0.0,0.881,0.15,0.85,1.0,0.989,0.881,0.718,0.333,0.553,0.172,0.753,0.039,0.0,0.881,0.215,0.041,0.195,0.851,0.815,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2385,0.946,0,0.627,0.444,0.0,0.881,0.13,0.85,1.0,0.998,0.881,0.943,0.28,0.55,0.183,0.914,0.442,0.229,0.881,0.068,0.043,0.633,0.824,0.946,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2386,1.0,0,1.023,0.938,0.0,0.881,0.14,0.85,1.0,0.994,0.881,1.0,0.261,0.542,0.161,0.992,0.907,0.574,0.881,0.0,0.026,0.981,0.815,1.0,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2387,1.0,0,1.023,0.961,0.0,0.881,0.17,0.85,1.0,0.989,0.881,1.0,0.222,0.537,0.1,1.0,0.907,0.693,0.881,0.0,0.003,0.981,0.822,1.0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2388,1.0,0,1.023,0.961,0.0,0.881,0.25,0.85,1.0,0.993,0.881,1.0,0.166,0.51,0.06,1.0,0.907,0.591,0.881,0.0,0.084,0.981,0.817,1.0,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2389,1.0,0,1.023,0.961,0.0,0.881,0.36,0.85,1.0,0.997,0.881,1.0,0.127,0.484,0.052,1.0,0.907,0.617,0.881,0.0,0.08,0.981,0.873,1.0,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2390,1.0,0,1.023,0.961,0.0,0.881,0.43,0.85,1.0,0.995,0.881,0.985,0.095,0.485,0.118,1.0,0.907,0.618,0.881,0.0,0.204,0.981,0.911,1.0,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2391,0.961,0,1.023,0.961,0.0,0.881,0.52,0.85,1.0,0.994,0.881,0.857,0.069,0.428,0.251,0.959,0.907,0.377,0.881,0.0,0.477,0.981,0.847,0.961,0.251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2392,0.842,0,1.023,0.961,0.0,0.881,0.6,0.85,1.0,0.997,0.881,0.61,0.05,0.359,0.347,0.853,0.907,0.195,0.881,0.0,0.578,0.981,0.887,0.842,0.347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2393,0.575,0,1.023,0.961,0.0,0.881,0.56,0.85,1.0,0.989,0.881,0.478,0.032,0.222,0.392,0.632,0.907,0.16,0.881,0.0,0.846,0.981,0.801,0.575,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2394,0.221,0,1.023,0.961,0.0,0.881,0.49,0.85,1.0,0.91,0.881,0.232,0.024,0.114,0.401,0.204,0.907,0.164,0.881,0.0,0.888,0.899,0.672,0.221,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2395,0.0,0,1.012,0.869,0.0,0.881,0.44,0.85,1.0,0.827,0.881,0.025,0.032,0.113,0.411,0.0,0.865,0.141,0.881,0.0,0.856,0.341,0.564,0.0,0.411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2396,0.0,0,0.269,0.309,0.0,0.881,0.38,0.85,1.0,0.832,0.881,0.0,0.152,0.15,0.384,0.0,0.343,0.067,0.881,0.078,0.855,0.0,0.588,0.0,0.384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2397,0.0,0,0.0,0.0,0.0,0.881,0.3,0.85,1.0,0.864,0.881,0.0,0.179,0.113,0.414,0.0,0.007,0.004,0.881,0.159,0.709,0.0,0.636,0.0,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2398,0.0,0,0.0,0.0,0.0,0.881,0.23,0.85,1.0,0.904,0.881,0.0,0.203,0.074,0.441,0.0,0.0,0.0,0.881,0.127,0.636,0.0,0.666,0.0,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2399,0.0,0,0.0,0.0,0.0,0.881,0.19,0.85,1.0,0.866,0.881,0.0,0.194,0.069,0.415,0.0,0.0,0.0,0.881,0.322,0.639,0.0,0.681,0.0,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2400,0.0,0,0.0,0.0,0.0,0.881,0.16,0.85,1.0,0.75,0.881,0.0,0.188,0.066,0.388,0.0,0.0,0.0,0.881,0.42,0.709,0.0,0.72,0.0,0.388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2401,0.0,0,0.0,0.0,0.0,0.881,0.12,0.85,1.0,0.708,0.881,0.0,0.199,0.083,0.362,0.0,0.0,0.0,0.881,0.39,0.716,0.0,0.664,0.0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2402,0.0,0,0.0,0.0,0.0,0.881,0.05,0.85,1.0,0.762,0.881,0.0,0.269,0.116,0.36,0.0,0.0,0.0,0.881,0.451,0.659,0.0,0.665,0.0,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2403,0.0,0,0.0,0.0,0.0,0.881,0.01,0.85,1.0,0.772,0.881,0.0,0.306,0.205,0.392,0.0,0.0,0.0,0.881,0.38,0.653,0.0,0.629,0.0,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2404,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,1.0,0.72,0.881,0.0,0.333,0.288,0.344,0.0,0.0,0.0,0.881,0.767,0.739,0.0,0.631,0.0,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2405,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,1.0,0.633,0.881,0.0,0.32,0.334,0.34,0.0,0.0,0.0,0.881,0.763,0.826,0.0,0.665,0.0,0.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2406,0.1,0,0.0,0.0,0.0,0.881,0.01,0.85,1.0,0.584,0.881,0.0,0.297,0.352,0.292,0.017,0.0,0.0,0.881,0.744,0.862,0.0,0.695,0.1,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2407,0.51,0,0.0,0.0,0.0,0.881,0.05,0.85,1.0,0.539,0.881,0.008,0.266,0.351,0.282,0.449,0.0,0.0,0.881,0.832,0.827,0.0,0.759,0.51,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2408,0.772,0,0.028,0.004,0.0,0.881,0.15,0.85,1.0,0.53,0.881,0.079,0.261,0.312,0.3,0.771,0.026,0.0,0.881,0.439,0.422,0.359,0.785,0.772,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2409,0.948,0,0.606,0.403,0.0,0.881,0.26,0.85,1.0,0.53,0.881,0.155,0.345,0.28,0.375,0.938,0.447,0.048,0.881,0.205,0.287,0.929,0.789,0.948,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2410,1.0,0,1.023,0.93,0.0,0.881,0.34,0.85,1.0,0.547,0.881,0.221,0.377,0.228,0.432,1.0,0.907,0.26,0.881,0.636,0.137,0.981,0.766,1.0,0.432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2411,0.995,0,1.023,0.961,0.0,0.881,0.41,0.85,1.0,0.564,0.881,0.25,0.429,0.246,0.475,1.0,0.907,0.928,0.881,0.784,0.056,0.981,0.755,0.995,0.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2412,0.979,0,1.023,0.961,0.0,0.881,0.42,0.85,1.0,0.616,0.881,0.416,0.464,0.259,0.644,1.0,0.907,0.966,0.881,0.668,0.074,0.981,0.739,0.979,0.644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2413,0.877,0,1.023,0.961,0.0,0.881,0.38,0.85,1.0,0.71,0.881,0.4,0.555,0.263,0.829,1.0,0.907,0.935,0.881,0.904,0.14,0.981,0.734,0.877,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2414,0.867,0,1.023,0.961,0.0,0.881,0.3,0.85,1.0,0.822,0.881,0.442,0.582,0.248,0.904,0.965,0.907,0.635,0.881,0.774,0.108,0.981,0.702,0.867,0.904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
