Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
1605,0,0,0,1,0.209,1,0.373,0.28,0,0.276,0,0,0.176,0,0,0.698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1606,0,0,0,0.97,0.209,1,0.391,0.252,0,0.265,0,0,0.079,0,0,0.567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1607,0,0,0,0.93,0.209,1,0.391,0.336,0,0.252,0,0,0.037,0,0,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1608,0,0,0,0.94,0.209,1,0.409,0.393,0,0.22,0,0,0.032,0,0,0.513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1609,0,0,0,0.94,0.209,1,0.426,0.418,0,0.198,0,0,0.047,0,0,0.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1610,0,0,0,0.92,0.209,1,0.414,0.552,0,0.186,0,0,0.059,0,0,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1611,0,0,0,0.92,0.209,1,0.393,0.631,0,0.17,0,0,0.059,0,0,0.636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1612,0,0,0,0.82,0.209,1,0.395,0.569,0,0.17,0,0,0.045,0,0,0.728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1613,0,0,0,0.72,0.209,1,0.351,0.44,0,0.165,0,0,0.023,0,0,0.737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1614,0,0.004,0,0.64,0.209,1,0.325,0.307,0,0.163,0,0,0.008,0,0,0.726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615,0,0.387,0,0.59,0.209,1,0.321,0.207,0.013,0.163,0,0,0,0.204,0,0.741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1616,0,0.702,0,0.55,0.209,1,0.268,0.12,0.145,0.149,0,0.115,0,0.604,0.016,0.773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617,0.051,0.87,0.086,0.48,0.209,1,0.223,0.096,0.101,0.11,0.389,0.656,0,0.829,0.176,0.822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618,0.463,0.973,0.209,0.43,0.209,1,0.251,0.134,0.056,0.128,0.871,0.848,0,0.944,0.474,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619,0.774,1,0.91,0.42,0.209,1,0.27,0.143,0.134,0.187,0.939,0.84,0,1,0.894,0.855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1620,0.811,1,0.893,0.47,0.209,1,0.315,0.119,0.143,0.266,0.924,0.868,0,0.995,0.85,0.813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1621,0.808,1,0.867,0.54,0.209,1,0.308,0.088,0.115,0.306,0.906,0.85,0,1,0.833,0.781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1622,0.816,0.984,0.728,0.6,0.209,1,0.341,0.079,0.262,0.307,0.895,0.89,0.001,0.967,0.854,0.768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1623,0.806,0.905,0.737,0.65,0.209,1,0.388,0.085,0.166,0.264,0.916,0.895,0.03,0.831,0.355,0.751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1624,0.793,0.751,0.872,0.62,0.209,1,0.394,0.094,0.157,0.185,0.933,0.919,0.137,0.653,0.096,0.698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1625,0.78,0.484,0.855,0.55,0.209,1,0.404,0.106,0.186,0.175,0.937,0.827,0.28,0.404,0.013,0.562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1626,0.716,0.064,0.645,0.47,0.209,1,0.409,0.112,0.066,0.209,0.772,0.629,0.339,0.09,0.064,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1627,0.558,0,0.17,0.41,0.209,1,0.412,0.117,0,0.223,0.2,0.106,0.263,0,0.004,0.409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1628,0.043,0,0,0.36,0.209,1,0.39,0.215,0,0.179,0,0,0.179,0,0,0.352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1629,0,0,0,0.32,0.209,1,0.406,0.254,0,0.125,0,0,0.142,0,0,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1630,0,0,0,0.29,0.209,1,0.451,0.235,0,0.065,0,0,0.113,0,0,0.263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1631,0,0,0,0.25,0.209,1,0.458,0.24,0,0.037,0,0,0.094,0,0,0.219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1632,0,0,0,0.23,0.209,1,0.464,0.177,0,0.056,0,0,0.077,0,0,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1633,0,0,0,0.21,0.209,1,0.503,0.151,0,0.065,0,0,0.037,0,0,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1634,0,0,0,0.2,0.209,1,0.508,0.222,0,0.13,0,0,0.01,0,0,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1635,0,0,0,0.19,0.209,1,0.501,0.383,0,0.212,0,0,0.029,0,0,0.091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1636,0,0,0,0.19,0.209,1,0.481,0.528,0,0.266,0,0,0.029,0,0,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1637,0,0,0,0.18,0.209,1,0.481,0.538,0,0.315,0,0,0.079,0,0,0.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1638,0,0.001,0,0.17,0.209,1,0.475,0.552,0,0.342,0,0,0.134,0,0,0.078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1639,0,0.18,0,0.16,0.209,1,0.458,0.479,0.082,0.378,0,0,0.134,0.189,0,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1640,0,0.545,0,0.16,0.209,0.88,0.408,0.31,0.529,0.267,0,0.117,0.12,0.576,0.11,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1641,0.051,0.691,0.476,0.17,0.209,0.74,0.343,0.28,0.773,0.096,0.422,0.653,0.13,0.784,0.605,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1642,0.463,0.874,0.891,0.21,0.209,0.62,0.344,0.273,0.921,0.077,0.909,0.879,0.288,0.909,0.993,0.085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1643,0.774,0.966,0.932,0.28,0.209,0.53,0.333,0.288,0.959,0.068,0.891,0.882,0.459,0.973,0.993,0.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1644,0.811,0.998,0.915,0.38,0.209,0.48,0.333,0.297,0.953,0.049,0.94,0.877,0.5,0.985,0.901,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1645,0.808,0.991,0.891,0.49,0.209,0.46,0.36,0.371,0.962,0.034,0.912,0.807,0.494,0.981,0.908,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1646,0.816,0.984,0.875,0.67,0.209,0.5,0.409,0.412,0.972,0.025,0.782,0.872,0.472,0.984,0.899,0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1647,0.806,0.935,0.885,0.92,0.209,0.58,0.465,0.423,0.908,0.024,0.903,0.851,0.478,0.927,0.923,0.051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1648,0.793,0.818,0.895,1,0.209,0.64,0.53,0.328,0.791,0.026,0.924,0.856,0.456,0.832,0.965,0.031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1649,0.78,0.537,0.89,1,0.209,0.68,0.555,0.193,0.618,0.034,0.918,0.815,0.439,0.528,0.989,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1650,0.716,0.088,0.787,1,0.209,0.69,0.637,0.191,0.275,0.061,0.741,0.631,0.46,0.148,0.659,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1651,0.558,0,0.196,1,0.209,0.69,0.721,0.179,0.001,0.088,0.189,0.116,0.49,0,0.152,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1652,0.043,0,0,1,0.209,0.7,0.745,0.229,0,0.123,0,0,0.563,0,0,0.081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1653,0,0,0,1,0.209,0.73,0.76,0.381,0,0.177,0,0,0.564,0,0,0.076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1654,0,0,0,1,0.209,0.74,0.779,0.494,0,0.258,0,0,0.583,0,0,0.091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1655,0,0,0,1,0.209,0.72,0.787,0.518,0,0.347,0,0,0.676,0,0,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1656,0,0,0,1,0.209,0.68,0.756,0.571,0,0.405,0,0,0.73,0,0,0.123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1657,0,0,0,1,0.209,0.65,0.724,0.556,0,0.447,0,0,0.707,0,0,0.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1658,0,0,0,1,0.209,0.6,0.696,0.52,0,0.473,0,0,0.662,0,0,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1659,0,0,0,1,0.209,0.57,0.673,0.378,0,0.485,0,0,0.675,0,0,0.505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1660,0,0,0,1,0.209,0.55,0.65,0.365,0,0.485,0,0,0.686,0,0,0.601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1661,0,0,0,1,0.209,0.54,0.637,0.325,0,0.469,0,0,0.699,0,0,0.658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1662,0,0.006,0,1,0.209,0.53,0.628,0.502,0,0.443,0,0,0.764,0,0,0.711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1663,0,0.403,0,1,0.209,0.52,0.62,0.761,0.064,0.421,0,0,0.812,0.271,0,0.715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1664,0,0.715,0,1,0.209,0.48,0.605,0.83,0.519,0.365,0,0.113,0.8,0.651,0.02,0.711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1665,0.051,0.898,0.474,1,0.209,0.42,0.587,0.804,0.776,0.259,0.393,0.614,0.821,0.858,0.676,0.759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1666,0.463,0.989,0.881,1,0.209,0.36,0.582,0.748,0.893,0.173,0.86,0.821,0.865,0.978,0.993,0.773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1667,0.774,1,0.936,1,0.209,0.31,0.607,0.717,0.987,0.148,0.921,0.845,0.873,0.994,0.993,0.792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1668,0.811,1,0.921,1,0.209,0.26,0.61,0.518,0.994,0.125,0.912,0.861,0.777,1,0.986,0.802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1669,0.808,1,0.898,1,0.209,0.23,0.617,0.554,0.911,0.111,0.887,0.847,0.691,1,0.955,0.806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1670,0.816,0.997,0.886,1,0.209,0.24,0.626,0.598,0.966,0.098,0.871,0.871,0.615,1,0.905,0.787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1671,0.806,0.946,0.898,1,0.209,0.27,0.629,0.617,0.915,0.084,0.766,0.828,0.527,0.962,0.926,0.773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1672,0.793,0.829,0.908,1,0.209,0.32,0.602,0.646,0.715,0.073,0.906,0.808,0.46,0.854,0.979,0.781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1673,0.78,0.512,0.902,1,0.209,0.38,0.55,0.623,0.522,0.071,0.894,0.757,0.409,0.601,0.992,0.856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1674,0.716,0.086,0.8,1,0.209,0.44,0.528,0.604,0.204,0.098,0.481,0.577,0.462,0.188,0.729,0.925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1675,0.558,0,0.215,1,0.209,0.47,0.548,0.527,0.001,0.106,0.106,0.115,0.497,0,0.166,0.944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1676,0.043,0,0,1,0.209,0.48,0.554,0.459,0,0.106,0,0,0.508,0,0,0.943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1677,0,0,0,1,0.209,0.45,0.56,0.398,0,0.121,0,0,0.522,0,0,0.942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1678,0,0,0,1,0.209,0.42,0.545,0.383,0,0.098,0,0,0.518,0,0,0.935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1679,0,0,0,1,0.209,0.38,0.556,0.364,0,0.082,0,0,0.5,0,0,0.924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1680,0,0,0,1,0.209,0.35,0.549,0.319,0,0.078,0,0,0.518,0,0,0.903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1681,0,0,0,1,0.209,0.32,0.542,0.261,0,0.08,0,0,0.548,0,0,0.896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1682,0,0,0,1,0.209,0.29,0.516,0.235,0,0.068,0,0,0.521,0,0,0.893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1683,0,0,0,1,0.209,0.29,0.502,0.225,0,0.049,0,0,0.485,0,0,0.876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1684,0,0,0,0.94,0.209,0.29,0.533,0.257,0,0.043,0,0,0.405,0,0,0.862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1685,0,0,0,0.82,0.209,0.25,0.571,0.342,0,0.034,0,0,0.38,0,0,0.843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1686,0,0.008,0,0.72,0.209,0.21,0.575,0.394,0,0.026,0,0,0.402,0,0,0.822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1687,0,0.429,0,0.64,0.209,0.17,0.541,0.428,0.056,0.022,0,0,0.341,0.293,0,0.749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1688,0,0.74,0,0.53,0.209,0.15,0.478,0.309,0.454,0.02,0,0.144,0.234,0.663,0.033,0.643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1689,0.051,0.905,0.497,0.41,0.209,0.14,0.438,0.279,0.729,0.013,0.408,0.722,0.111,0.865,0.578,0.578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.463,0.983,0.885,0.34,0.209,0.14,0.515,0.285,0.862,0.009,0.86,0.897,0.044,0.963,0.993,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1691,0.774,1,0.931,0.33,0.209,0.14,0.652,0.278,0.953,0.012,0.919,0.904,0.01,1,0.993,0.539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.811,1,0.917,0.39,0.209,0.14,0.567,0.263,0.958,0.018,0.899,0.923,0,0.995,0.993,0.531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1693,0.808,1,0.892,0.48,0.209,0.13,0.492,0.283,0.919,0.028,0.874,0.907,0,0.974,0.976,0.538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1694,0.816,0.988,0.884,0.58,0.209,0.13,0.466,0.258,0.929,0.04,0.86,0.909,0,0.966,0.987,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1695,0.806,0.937,0.889,0.66,0.209,0.16,0.464,0.238,0.859,0.058,0.875,0.899,0,0.89,0.973,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1696,0.793,0.821,0.906,0.68,0.209,0.22,0.457,0.187,0.708,0.077,0.89,0.885,0,0.817,0.965,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1697,0.78,0.531,0.891,0.61,0.209,0.29,0.394,0.169,0.448,0.082,0.883,0.847,0,0.539,0.944,0.613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1698,0.716,0.092,0.787,0.52,0.209,0.36,0.356,0.115,0.162,0.09,0.681,0.629,0,0.163,0.679,0.698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1699,0.558,0,0.214,0.42,0.209,0.41,0.325,0.068,0.001,0.101,0.192,0.121,0,0,0.161,0.762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1700,0.043,0,0,0.32,0.209,0.44,0.292,0.039,0,0.126,0,0,0,0,0,0.782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1701,0,0,0,0.25,0.209,0.45,0.279,0.06,0,0.112,0,0,0,0,0,0.761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1702,0,0,0,0.21,0.209,0.42,0.258,0.088,0,0.084,0,0,0,0,0,0.758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1703,0,0,0,0.21,0.209,0.4,0.236,0.105,0,0.082,0,0,0,0,0,0.776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1704,0,0,0,0.21,0.209,0.39,0.222,0.098,0,0.081,0,0,0,0,0,0.811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1705,0,0,0,0.21,0.209,0.39,0.228,0.064,0,0.091,0,0,0,0,0,0.844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1706,0,0,0,0.19,0.209,0.43,0.246,0.04,0,0.094,0,0,0,0,0,0.863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1707,0,0,0,0.16,0.209,0.5,0.248,0.026,0,0.099,0,0,0,0,0,0.848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1708,0,0,0,0.14,0.209,0.61,0.251,0.022,0,0.094,0,0,0,0,0,0.807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1709,0,0,0,0.14,0.209,0.74,0.239,0.078,0,0.073,0,0,0,0,0,0.771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
