Time_Index,CO2_tons_MWh_1
397,0.43
398,0.45
399,0.42
400,0.45
401,0.42
402,0.46
403,0.42
404,0.43
405,0.46
406,0.44
407,0.45
408,0.42
409,0.43
410,0.46
411,0.42
412,0.46
413,0.42
414,0.44
415,0.46
416,0.46
417,0.44
418,0.46
419,0.42
420,0.44
421,0.45
422,0.44
423,0.46
424,0.42
425,0.43
426,0.42
427,0.45
428,0.43
429,0.46
430,0.46
431,0.43
432,0.44
433,0.46
434,0.43
435,0.45
436,0.42
437,0.45
438,0.42
439,0.42
440,0.42
441,0.46
442,0.46
443,0.44
444,0.43
445,0.43
446,0.44
447,0.45
448,0.45
449,0.44
450,0.45
451,0.42
452,0.42
453,0.45
454,0.46
455,0.45
456,0.42
457,0.44
458,0.42
459,0.45
460,0.44
461,0.45
462,0.43
463,0.42
464,0.42
465,0.44
466,0.43
467,0.43
468,0.44
469,0.44
470,0.44
471,0.43
472,0.43
473,0.42
474,0.43
475,0.43
476,0.45
477,0.44
478,0.46
479,0.45
480,0.45
481,0.45
482,0.46
483,0.43
484,0.46
485,0.46
486,0.43
487,0.43
488,0.44
489,0.42
490,0.45
491,0.45
492,0.45
493,0.42
494,0.45
495,0.45
496,0.46
497,0.46
498,0.42
499,0.45
500,0.42
501,0.44
502,0.44
503,0.42
504,0.44
505,0.43
506,0.43
507,0.45
508,0.43
509,0.45
510,0.43
511,0.42
512,0.42
513,0.42
514,0.42
515,0.43
516,0.44
517,0.44
518,0.46
519,0.44
520,0.46
521,0.46
522,0.42
523,0.44
524,0.43
525,0.44
526,0.43
527,0.42
528,0.42
529,0.42
530,0.46
531,0.45
532,0.42
533,0.42
534,0.46
535,0.43
536,0.43
537,0.46
538,0.44
539,0.42
540,0.45
541,0.42
542,0.43
543,0.44
544,0.46
545,0.44
546,0.43
547,0.43
548,0.46
549,0.44
550,0.42
551,0.45
552,0.42
553,0.46
554,0.44
555,0.46
556,0.44
557,0.43
558,0.46
559,0.46
560,0.45
561,0.42
562,0.46
563,0.44
564,0.42
565,0.42
566,0.46
567,0.44
568,0.45
569,0.42
570,0.43
571,0.43
572,0.43
573,0.44
574,0.42
575,0.43
576,0.43
577,0.45
578,0.46
579,0.46
580,0.46
581,0.46
582,0.42
583,0.46
584,0.44
585,0.43
586,0.43
587,0.42
588,0.45
589,0.46
590,0.46
591,0.42
592,0.46
593,0.42
594,0.42
595,0.43
596,0.46
597,0.44
598,0.43
599,0.45
600,0.46
601,0.43
602,0.45
603,0.46
604,0.45
605,0.46
606,0.43
607,0.45
608,0.46
609,0.42
610,0.46
611,0.42
612,0.43
613,0.46
614,0.46
615,0.46
616,0.44
617,0.45
618,0.44
619,0.43
620,0.43
621,0.43
622,0.45
623,0.44
624,0.45
625,0.44
626,0.44
627,0.46
628,0.44
629,0.44
630,0.44
631,0.45
632,0.46
633,0.45
634,0.42
635,0.45
636,0.46
637,0.44
638,0.45
639,0.43
640,0.43
641,0.46
642,0.46
643,0.45
644,0.42
645,0.44
646,0.43
647,0.43
648,0.42
649,0.46
650,0.43
651,0.44
652,0.45
653,0.44
654,0.46
655,0.42
656,0.42
657,0.43
658,0.46
659,0.43
660,0.46
661,0.42
662,0.46
663,0.42
664,0.43
665,0.42
666,0.43
667,0.46
668,0.46
669,0.43
670,0.46
671,0.45
672,0.46
673,0.44
674,0.46
675,0.45
676,0.42
677,0.46
678,0.46
679,0.45
680,0.43
681,0.43
682,0.45
683,0.44
684,0.45
685,0.42
686,0.44
687,0.42
688,0.45
689,0.46
690,0.44
691,0.43
692,0.45
693,0.46
694,0.42
695,0.43
696,0.46
697,0.43
698,0.42
699,0.43
700,0.42
701,0.46
702,0.42
703,0.43
704,0.45
705,0.46
706,0.42
707,0.45
708,0.44
709,0.44
710,0.45
711,0.44
712,0.46
713,0.45
714,0.44
715,0.44
716,0.43
717,0.43
718,0.43
719,0.45
720,0.43
721,0.45
722,0.43
723,0.42
724,0.42
725,0.43
726,0.46
727,0.43
728,0.44
729,0.42
730,0.46
731,0.43
732,0.42
733,0.45
734,0.43
735,0.45
736,0.46
737,0.43
738,0.43
739,0.45
740,0.45
741,0.45
742,0.42
743,0.43
744,0.46
745,0.46
746,0.42
747,0.44
748,0.42
749,0.44
750,0.45
751,0.44
752,0.45
753,0.46
754,0.46
755,0.46
756,0.44
757,0.42
758,0.46
759,0.46
760,0.46
761,0.43
762,0.46
763,0.45
764,0.46
765,0.45
766,0.46
767,0.43
768,0.46
769,0.46
770,0.44
771,0.45
772,0.42
773,0.42
774,0.42
775,0.43
776,0.45
777,0.42
778,0.43
779,0.45
780,0.46
781,0.43
782,0.46
783,0.43
784,0.46
785,0.46
786,0.44
787,0.42
788,0.43
789,0.44
790,0.43
791,0.42
792,0.42
793,0.45
794,0.44
795,0.42
796,0.44
797,0.45
798,0.43
799,0.46
800,0.42
801,0.44
802,0.42
803,0.43
804,0.44
805,0.46
806,0.45
807,0.44
808,0.45
809,0.42
810,0.42
811,0.46
812,0.43
813,0.43
814,0.43
815,0.43
816,0.46
817,0.44
818,0.43
819,0.42
820,0.46
821,0.45
822,0.45
823,0.44
824,0.44
825,0.46
826,0.44
827,0.43
828,0.43
829,0.46
830,0.46
831,0.44
832,0.46
833,0.43
834,0.46
835,0.46
836,0.43
837,0.44
838,0.45
839,0.42
840,0.43
841,0.43
842,0.42
843,0.46
844,0.43
845,0.44
846,0.43
847,0.42
848,0.45
849,0.45
850,0.45
851,0.46
852,0.45
853,0.45
854,0.46
855,0.46
856,0.46
857,0.42
858,0.46
859,0.45
860,0.45
861,0.43
862,0.46
863,0.44
864,0.43
865,0.46
866,0.46
867,0.42
868,0.46
869,0.42
870,0.46
871,0.45
872,0.46
873,0.43
874,0.44
875,0.42
876,0.42
877,0.44
878,0.43
879,0.46
880,0.46
881,0.46
882,0.45
883,0.42
884,0.46
885,0.45
886,0.43
887,0.43
888,0.46
889,0.43
890,0.45
891,0.46
892,0.46
893,0.42
894,0.43
895,0.42
896,0.43
897,0.45
898,0.43
899,0.43
900,0.43
901,0.43
902,0.46
903,0.42
904,0.42
905,0.43
906,0.42
907,0.44
908,0.46
909,0.42
910,0.44
911,0.44
912,0.42
913,0.45
914,0.43
915,0.46
916,0.44
917,0.44
918,0.42
919,0.44
920,0.45
921,0.46
922,0.46
923,0.43
924,0.43
925,0.42
926,0.46
927,0.45
928,0.42
929,0.43
930,0.45
931,0.46
932,0.46
933,0.46
934,0.45
935,0.42
936,0.45
937,0.46
938,0.42
939,0.44
940,0.43
941,0.42
942,0.43
943,0.42
944,0.42
945,0.45
946,0.43
947,0.46
948,0.44
949,0.43
950,0.43
951,0.42
952,0.45
953,0.42
954,0.46
955,0.45
956,0.45
957,0.42
958,0.42
959,0.44
960,0.43
961,0.42
962,0.44
963,0.46
964,0.42
965,0.42
966,0.42
967,0.43
968,0.44
969,0.45
970,0.43
971,0.43
972,0.42
973,0.46
974,0.42
975,0.42
976,0.45
977,0.45
978,0.43
979,0.45
980,0.42
981,0.43
982,0.42
983,0.44
984,0.46
985,0.45
986,0.45
987,0.46
988,0.44
989,0.44
990,0.46
991,0.42
992,0.45
993,0.46
994,0.46
995,0.42
996,0.42
997,0.42
998,0.43
999,0.46
1000,0.45
1001,0.43
1002,0.45
1003,0.46
1004,0.44
1005,0.44
1006,0.46
1007,0.44
1008,0.43
1009,0.46
1010,0.44
1011,0.42
1012,0.43
1013,0.45
1014,0.44
1015,0.42
1016,0.44
1017,0.44
1018,0.42
1019,0.44
1020,0.44
1021,0.45
1022,0.43
1023,0.44
1024,0.42
1025,0.43
1026,0.46
1027,0.42
1028,0.42
1029,0.45
1030,0.43
1031,0.42
1032,0.42
1033,0.43
1034,0.42
1035,0.43
1036,0.43
1037,0.42
1038,0.43
1039,0.45
1040,0.45
1041,0.44
1042,0.42
1043,0.43
1044,0.43
1045,0.44
1046,0.45
1047,0.46
1048,0.45
1049,0.42
1050,0.46
1051,0.43
1052,0.44
1053,0.45
1054,0.43
1055,0.45
1056,0.43
1057,0.43
1058,0.42
1059,0.44
1060,0.43
1061,0.42
1062,0.42
1063,0.45
1064,0.44
1065,0.42
1066,0.46
1067,0.44
1068,0.42
1069,0.45
1070,0.46
1071,0.43
1072,0.43
1073,0.46
1074,0.42
1075,0.42
1076,0.43
1077,0.43
1078,0.42
1079,0.46
1080,0.44
1081,0.42
1082,0.43
1083,0.44
1084,0.44
1085,0.45
1086,0.44
1087,0.45
1088,0.43
1089,0.44
1090,0.45
1091,0.45
1092,0.44
1093,0.42
1094,0.43
1095,0.46
1096,0.46
1097,0.42
1098,0.43
1099,0.43
1100,0.45
1101,0.45
1102,0.45
1103,0.44
1104,0.44
1105,0.42
1106,0.43
1107,0.43
1108,0.43
1109,0.45
1110,0.44
1111,0.44
1112,0.46
1113,0.43
1114,0.46
1115,0.46
1116,0.44
1117,0.42
1118,0.46
1119,0.43
1120,0.44
1121,0.42
1122,0.44
1123,0.44
1124,0.46
1125,0.45
1126,0.42
1127,0.42
1128,0.46
1129,0.44
1130,0.45
1131,0.45
1132,0.44
1133,0.46
1134,0.45
1135,0.42
1136,0.45
1137,0.44
1138,0.45
1139,0.46
1140,0.44
1141,0.43
1142,0.44
1143,0.45
1144,0.44
1145,0.43
1146,0.46
1147,0.45
1148,0.42
1149,0.44
1150,0.44
1151,0.43
1152,0.46
1153,0.45
1154,0.42
1155,0.43
1156,0.42
1157,0.43
1158,0.42
1159,0.43
1160,0.43
1161,0.44
1162,0.46
1163,0.46
1164,0.46
1165,0.43
1166,0.46
1167,0.44
1168,0.44
1169,0.45
1170,0.42
1171,0.44
1172,0.44
1173,0.46
1174,0.43
1175,0.43
1176,0.43
1177,0.42
1178,0.43
1179,0.45
1180,0.44
1181,0.45
1182,0.45
1183,0.42
1184,0.44
1185,0.46
1186,0.42
1187,0.44
1188,0.45
1189,0.46
1190,0.44
1191,0.44
1192,0.44
1193,0.45
1194,0.44
1195,0.44
1196,0.45
1197,0.46
1198,0.44
1199,0.46
1200,0.46
1201,0.43
1202,0.45
1203,0.46
1204,0.43
1205,0.43
1206,0.44
1207,0.44
1208,0.43
1209,0.44
1210,0.46
1211,0.46
1212,0.43
1213,0.46
1214,0.44
1215,0.45
1216,0.42
1217,0.43
1218,0.46
1219,0.45
1220,0.45
1221,0.42
1222,0.45
1223,0.42
1224,0.43
1225,0.44
1226,0.43
1227,0.43
1228,0.42
1229,0.45
1230,0.46
1231,0.44
1232,0.42
1233,0.46
1234,0.46
1235,0.44
1236,0.46
1237,0.45
1238,0.43
1239,0.44
1240,0.46
1241,0.45
1242,0.44
1243,0.44
1244,0.44
1245,0.44
1246,0.46
1247,0.43
1248,0.46
1249,0.43
1250,0.43
1251,0.43
1252,0.44
1253,0.43
1254,0.44
1255,0.46
1256,0.44
1257,0.46
1258,0.45
1259,0.43
1260,0.44
1261,0.43
1262,0.46
1263,0.46
1264,0.42
1265,0.44
1266,0.45
1267,0.45
1268,0.44
1269,0.44
1270,0.44
1271,0.44
1272,0.43
1273,0.46
1274,0.46
1275,0.42
1276,0.44
1277,0.42
1278,0.44
1279,0.43
1280,0.42
1281,0.46
1282,0.42
1283,0.42
1284,0.46
1285,0.42
1286,0.45
1287,0.42
1288,0.44
1289,0.45
1290,0.45
1291,0.46
1292,0.46
1293,0.44
1294,0.43
1295,0.43
1296,0.43
1297,0.44
1298,0.42
1299,0.44
1300,0.43
1301,0.44
1302,0.45
1303,0.45
1304,0.43
1305,0.46
1306,0.43
1307,0.46
1308,0.43
1309,0.46
1310,0.46
1311,0.42
1312,0.43
1313,0.46
1314,0.43
1315,0.45
1316,0.43
1317,0.43
1318,0.44
1319,0.43
1320,0.45
1321,0.42
1322,0.42
1323,0.45
1324,0.45
1325,0.45
1326,0.43
1327,0.42
1328,0.44
1329,0.43
1330,0.45
1331,0.42
1332,0.44
1333,0.46
1334,0.45
1335,0.46
1336,0.45
1337,0.42
1338,0.45
1339,0.43
1340,0.42
1341,0.45
1342,0.42
1343,0.45
1344,0.43
1345,0.46
1346,0.42
1347,0.42
1348,0.42
1349,0.45
1350,0.45
1351,0.43
1352,0.46
1353,0.44
1354,0.42
1355,0.43
1356,0.43
1357,0.45
1358,0.44
1359,0.44
1360,0.45
1361,0.42
1362,0.43
1363,0.46
1364,0.46
1365,0.43
1366,0.42
1367,0.46
1368,0.44
1369,0.43
1370,0.45
1371,0.44
1372,0.43
1373,0.42
1374,0.42
1375,0.44
1376,0.46
1377,0.43
1378,0.46
1379,0.45
1380,0.45
1381,0.43
1382,0.45
1383,0.44
1384,0.46
1385,0.42
1386,0.46
1387,0.43
1388,0.45
1389,0.46
1390,0.46
1391,0.43
1392,0.44
1393,0.44
1394,0.46
1395,0.43
1396,0.43
1397,0.42
1398,0.45
1399,0.43
1400,0.43
1401,0.46
1402,0.44
1403,0.44
1404,0.43
1405,0.45
1406,0.45
1407,0.43
1408,0.42
1409,0.43
1410,0.45
1411,0.42
1412,0.44
1413,0.45
1414,0.43
1415,0.44
1416,0.45
1417,0.46
1418,0.43
1419,0.43
1420,0.44
1421,0.42
1422,0.46
1423,0.42
1424,0.46
1425,0.43
1426,0.42
1427,0.44
1428,0.45
1429,0.44
1430,0.42
1431,0.46
1432,0.46
1433,0.44
1434,0.46
1435,0.46
1436,0.42
1437,0.46
1438,0.44
1439,0.44
1440,0.46
1441,0.42
1442,0.44
1443,0.43
1444,0.45
1445,0.42
1446,0.44
1447,0.43
1448,0.46
1449,0.43
1450,0.43
1451,0.44
1452,0.43
1453,0.43
1454,0.45
1455,0.46
1456,0.44
1457,0.45
1458,0.42
1459,0.46
1460,0.43
1461,0.46
1462,0.42
1463,0.43
1464,0.45
1465,0.45
1466,0.46
1467,0.43
1468,0.42
1469,0.42
1470,0.45
1471,0.43
1472,0.44
1473,0.45
1474,0.44
1475,0.46
1476,0.43
1477,0.43
1478,0.45
1479,0.44
1480,0.43
1481,0.42
1482,0.46
1483,0.46
1484,0.46
1485,0.46
1486,0.42
1487,0.43
1488,0.44
1489,0.46
1490,0.42
1491,0.46
1492,0.42
1493,0.43
1494,0.45
1495,0.44
1496,0.45
1497,0.46
1498,0.42
1499,0.42
1500,0.43
1501,0.45
1502,0.43
1503,0.42
1504,0.42
1505,0.46
1506,0.42
1507,0.43
1508,0.46
1509,0.44
1510,0.44
1511,0.43
1512,0.42
1513,0.46
1514,0.45
1515,0.44
1516,0.42
1517,0.45
1518,0.44
1519,0.43
1520,0.42
1521,0.44
1522,0.46
1523,0.42
1524,0.42
1525,0.46
1526,0.42
1527,0.44
1528,0.45
1529,0.42
1530,0.42
1531,0.42
1532,0.44
1533,0.44
1534,0.46
1535,0.45
1536,0.46
1537,0.46
1538,0.44
1539,0.46
1540,0.45
1541,0.45
1542,0.42
1543,0.45
1544,0.43
1545,0.45
1546,0.46
1547,0.44
1548,0.46
1549,0.46
1550,0.46
1551,0.43
1552,0.44
1553,0.43
1554,0.43
1555,0.46
1556,0.44
1557,0.46
1558,0.46
1559,0.45
1560,0.43
1561,0.44
1562,0.42
1563,0.46
1564,0.46
1565,0.46
1566,0.46
1567,0.42
1568,0.44
1569,0.46
1570,0.44
1571,0.43
1572,0.43
1573,0.43
1574,0.42
1575,0.42
1576,0.46
1577,0.46
1578,0.45
1579,0.43
1580,0.43
1581,0.43
1582,0.42
1583,0.44
1584,0.42
1585,0.42
1586,0.42
1587,0.44
1588,0.43
1589,0.42
1590,0.45
1591,0.45
1592,0.44
1593,0.43
1594,0.43
1595,0.46
1596,0.46
1597,0.42
1598,0.43
1599,0.42
1600,0.44
1601,0.45
1602,0.44
1603,0.43
1604,0.45
1605,0.45
1606,0.45
1607,0.42
1608,0.46
1609,0.46
1610,0.42
1611,0.45
1612,0.43
1613,0.45
1614,0.42
1615,0.42
1616,0.46
1617,0.46
1618,0.45
1619,0.42
1620,0.43
1621,0.46
1622,0.46
1623,0.43
1624,0.45
1625,0.42
1626,0.46
1627,0.46
1628,0.43
1629,0.43
1630,0.42
1631,0.43
1632,0.46
1633,0.43
1634,0.43
1635,0.43
1636,0.45
1637,0.45
1638,0.45
1639,0.46
1640,0.45
1641,0.45
1642,0.46
1643,0.45
1644,0.43
1645,0.46
1646,0.44
1647,0.44
1648,0.46
1649,0.45
1650,0.44
1651,0.42
1652,0.46
1653,0.44
1654,0.42
1655,0.44
1656,0.45
1657,0.44
1658,0.46
1659,0.45
1660,0.45
1661,0.43
1662,0.43
1663,0.46
1664,0.46
1665,0.46
1666,0.43
1667,0.43
1668,0.46
1669,0.43
1670,0.43
1671,0.45
1672,0.42
1673,0.44
1674,0.42
1675,0.43
1676,0.42
1677,0.46
1678,0.45
1679,0.44
1680,0.44
1681,0.45
1682,0.42
1683,0.42
1684,0.43
1685,0.45
1686,0.44
1687,0.43
1688,0.43
1689,0.42
1690,0.42
1691,0.42
1692,0.44
1693,0.46
1694,0.45
1695,0.44
1696,0.45
1697,0.42
1698,0.43
1699,0.46
1700,0.42
1701,0.43
1702,0.44
1703,0.44
1704,0.45
1705,0.46
1706,0.44
1707,0.46
1708,0.44
1709,0.44
1710,0.46
1711,0.43
1712,0.43
1713,0.44
1714,0.46
1715,0.45
1716,0.45
1717,0.45
1718,0.42
1719,0.46
1720,0.46
1721,0.45
1722,0.45
1723,0.45
1724,0.46
1725,0.42
1726,0.45
1727,0.46
1728,0.45
1729,0.45
1730,0.44
1731,0.46
1732,0.45
1733,0.46
1734,0.44
1735,0.43
1736,0.45
1737,0.46
1738,0.45
1739,0.45
1740,0.45
1741,0.45
1742,0.46
1743,0.43
1744,0.42
1745,0.45
1746,0.43
1747,0.46
1748,0.43
1749,0.46
1750,0.43
1751,0.43
1752,0.43
1753,0.45
1754,0.42
1755,0.44
1756,0.46
1757,0.44
1758,0.44
1759,0.46
1760,0.42
1761,0.45
1762,0.46
1763,0.45
1764,0.42
1765,0.42
1766,0.45
1767,0.46
1768,0.45
1769,0.45
1770,0.42
1771,0.46
1772,0.45
1773,0.44
1774,0.43
1775,0.43
1776,0.42
1777,0.43
1778,0.46
1779,0.43
1780,0.44
1781,0.43
1782,0.42
1783,0.42
1784,0.43
1785,0.45
1786,0.45
1787,0.43
1788,0.45
1789,0.42
1790,0.42
1791,0.46
1792,0.42
1793,0.42
1794,0.45
1795,0.43
1796,0.45
1797,0.46
1798,0.42
1799,0.43
1800,0.43
1801,0.43
1802,0.42
1803,0.42
1804,0.46
1805,0.43
1806,0.46
1807,0.43
1808,0.42
1809,0.44
1810,0.42
1811,0.45
1812,0.43
1813,0.43
1814,0.45
1815,0.43
1816,0.44
1817,0.45
1818,0.46
1819,0.46
1820,0.45
1821,0.43
1822,0.45
1823,0.43
1824,0.44
1825,0.46
1826,0.46
1827,0.44
1828,0.44
1829,0.45
1830,0.45
1831,0.46
1832,0.43
1833,0.42
1834,0.45
1835,0.43
1836,0.43
1837,0.44
1838,0.46
1839,0.43
1840,0.46
1841,0.45
1842,0.45
1843,0.43
1844,0.42
1845,0.46
1846,0.46
1847,0.46
1848,0.46
1849,0.42
1850,0.42
1851,0.42
1852,0.46
1853,0.42
1854,0.42
1855,0.42
1856,0.43
1857,0.44
1858,0.45
1859,0.46
1860,0.44
1861,0.46
1862,0.42
1863,0.45
1864,0.43
1865,0.46
1866,0.43
1867,0.46
1868,0.42
1869,0.46
1870,0.43
1871,0.43
1872,0.42
1873,0.42
1874,0.42
1875,0.44
1876,0.42
1877,0.42
1878,0.45
1879,0.42
1880,0.44
1881,0.44
1882,0.45
1883,0.46
1884,0.44
1885,0.44
1886,0.46
1887,0.44
1888,0.45
1889,0.46
1890,0.46
1891,0.46
1892,0.43
1893,0.43
1894,0.44
1895,0.45
1896,0.42
1897,0.45
1898,0.44
1899,0.46
1900,0.46
1901,0.45
1902,0.44
1903,0.42
1904,0.46
1905,0.46
1906,0.46
1907,0.42
1908,0.43
1909,0.42
1910,0.46
1911,0.43
1912,0.44
1913,0.42
1914,0.44
1915,0.46
1916,0.43
1917,0.43
1918,0.44
1919,0.46
1920,0.45
1921,0.43
1922,0.44
1923,0.44
1924,0.43
1925,0.46
1926,0.45
1927,0.46
1928,0.44
1929,0.43
1930,0.44
1931,0.43
1932,0.45
1933,0.45
1934,0.44
1935,0.43
1936,0.46
1937,0.43
1938,0.42
1939,0.42
1940,0.46
1941,0.42
1942,0.44
1943,0.45
1944,0.45
1945,0.44
1946,0.45
1947,0.44
1948,0.45
1949,0.42
1950,0.46
1951,0.45
1952,0.43
1953,0.45
1954,0.44
1955,0.42
1956,0.46
1957,0.42
1958,0.44
1959,0.44
1960,0.42
1961,0.44
1962,0.42
1963,0.43
1964,0.46
1965,0.44
1966,0.43
1967,0.43
1968,0.42
1969,0.42
1970,0.45
1971,0.42
1972,0.45
1973,0.46
1974,0.44
1975,0.45
1976,0.46
1977,0.46
1978,0.42
1979,0.46
1980,0.43
1981,0.42
1982,0.46
1983,0.45
1984,0.46
1985,0.42
1986,0.45
1987,0.45
1988,0.44
1989,0.46
1990,0.42
1991,0.44
1992,0.46
1993,0.45
1994,0.43
1995,0.46
1996,0.45
1997,0.42
1998,0.46
1999,0.42
2000,0.44
2001,0.44
2002,0.43
2003,0.45
2004,0.46
2005,0.43
2006,0.45
2007,0.42
2008,0.44
2009,0.42
2010,0.43
2011,0.45
2012,0.45
2013,0.45
2014,0.42
2015,0.45
2016,0.43
