Time_Index,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test
1291,0,0,0
1292,0,0,0
1293,0,0,0
1294,0,0,0
1295,0,0,0
1296,0,0,0
1297,0,0,0
1298,0,0,0
1299,0,0,0
1300,0,0,0
1301,0,0,0
1302,0,0,0
1303,0.022,0.004,0.172
1304,0.227,0.453,0.631
1305,0.268,0.925,0.873
1306,0.498,0.966,1
1307,0.224,0.954,1
1308,0.265,0.913,1
1309,0.385,0.904,1
1310,0.927,0.918,1
1311,1.015,0.949,1
1312,0.882,0.936,0.859
1313,0.494,0.626,0.576
1314,0.029,0.101,0.096
1315,0,0,0
1316,0,0,0
1317,0,0,0
1318,0,0,0
1319,0,0,0
1320,0,0,0
1321,0,0,0
1322,0,0,0
1323,0,0,0
1324,0,0,0
1325,0,0,0
1326,0,0,0
1327,0,0,0.147
1328,0.352,0.244,0.624
1329,0.747,0.79,0.85
1330,1.001,0.898,0.965
1331,1.003,0.81,0.937
1332,0.998,0.598,1
1333,1.023,0.745,1
1334,1.023,0.696,0.98
1335,1.023,0.802,0.894
1336,1.023,0.753,0.769
1337,0.614,0.41,0.478
1338,0.04,0.037,0.066
1339,0,0,0
1340,0,0,0
1341,0,0,0
1342,0,0,0
1343,0,0,0
1344,0,0,0
1345,0,0,0
1346,0,0,0
1347,0,0,0
1348,0,0,0
1349,0,0,0
1350,0,0,0
1351,0.035,0,0.161
1352,0.561,0.294,0.629
1353,1.017,0.749,0.875
1354,1.023,0.871,1
1355,1.023,0.852,1
1356,0.967,0.854,1
1357,0.997,0.863,1
1358,0.998,0.835,1
1359,0.985,0.857,0.938
1360,0.833,0.606,0.796
1361,0.424,0.459,0.51
1362,0.033,0.045,0.084
1363,0,0,0
1364,0,0,0
1365,0,0,0
1366,0,0,0
1367,0,0,0
1368,0,0,0
1369,0,0,0
1370,0,0,0
1371,0,0,0
1372,0,0,0
1373,0,0,0
1374,0,0,0
1375,0.043,0.001,0.157
1376,0.649,0.378,0.58
1377,1.023,0.85,0.769
1378,1.023,0.944,0.839
1379,1.023,0.874,0.994
1380,1.018,0.647,1
1381,0.999,0.612,1
1382,1.008,0.69,0.913
1383,1.023,0.746,0.749
1384,1.008,0.813,0.759
1385,0.626,0.44,0.409
1386,0.047,0.026,0.066
1387,0,0,0
1388,0,0,0
1389,0,0,0
1390,0,0,0
1391,0,0,0
1392,0,0,0
1393,0,0,0
1394,0,0,0
1395,0,0,0
1396,0,0,0
1397,0,0,0
1398,0,0,0
1399,0.04,0,0.184
1400,0.607,0.363,0.621
1401,0.973,0.839,0.819
1402,0.993,0.939,1
1403,0.949,0.938,1
1404,0.998,0.866,1
1405,1.016,0.87,0.992
1406,1.009,0.901,1
1407,1.02,0.923,1
1408,0.862,0.851,0.915
1409,0.544,0.654,0.57
1410,0.035,0.072,0.115
1411,0,0,0
1412,0,0,0
1413,0,0,0
1414,0,0,0
1415,0,0,0
1416,0,0,0
1417,0,0,0
1418,0,0,0
1419,0,0,0
1420,0,0,0
1421,0,0,0
1422,0,0,0
1423,0.041,0.013,0.225
1424,0.451,0.474,0.675
1425,0.729,0.966,0.898
1426,1.004,0.966,1
1427,0.987,0.966,1
1428,0.929,0.945,1
1429,0.994,0.949,1
1430,0.985,0.964,1
1431,0.989,0.966,1
1432,0.994,0.966,0.889
1433,0.644,0.903,0.502
1434,0.045,0.172,0.091
1435,0,0,0
1436,0,0,0
1437,0,0,0
1438,0,0,0
1439,0,0,0
1440,0,0,0
1441,0,0,0
1442,0,0,0
1443,0,0,0
1444,0,0,0
1445,0,0,0
1446,0,0,0
1447,0.006,0.016,0.179
1448,0.331,0.537,0.623
1449,0.893,0.964,0.856
1450,0.995,0.966,0.959
1451,0.96,0.966,1
1452,0.976,0.941,1
1453,0.959,0.93,1
1454,0.902,0.933,1
1455,0.951,0.935,1
1456,0.961,0.896,0.856
1457,0.647,0.692,0.572
1458,0.055,0.092,0.125
1459,0,0,0
1460,0,0,0
1461,0,0,0
1462,0,0,0
1463,0,0,0
1464,0,0,0
1465,0,0,0
1466,0,0,0
1467,0,0,0
1468,0,0,0
1469,0,0,0
1470,0,0,0
1471,0.012,0.002,0.2
1472,0.128,0.327,0.619
1473,0.79,0.757,0.788
1474,1.006,0.88,0.872
1475,0.863,0.937,0.981
1476,0.725,0.906,1
1477,0.674,0.854,1
1478,0.805,0.781,0.964
1479,0.84,0.58,0.938
1480,0.738,0.266,0.766
1481,0.219,0.082,0.524
1482,0.015,0.007,0.11
1483,0,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,0,0
1488,0,0,0
1489,0,0,0
1490,0,0,0
1491,0,0,0
1492,0,0,0
1493,0,0,0
1494,0,0,0
1495,0.071,0.025,0.137
1496,0.766,0.594,0.532
1497,1.023,0.847,0.796
1498,1.023,0.966,0.839
1499,0.989,0.966,0.912
1500,0.875,0.695,0.979
1501,0.868,0.666,1
1502,0.584,0.707,0.927
1503,0.604,0.927,0.71
1504,0.777,0.966,0.698
1505,0.506,0.861,0.402
1506,0.05,0.19,0.078
1507,0,0,0
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,0,0
1512,0,0,0
1513,0,0,0
1514,0,0,0
1515,0,0,0
1516,0,0,0
1517,0,0,0
1518,0,0,0
1519,0.029,0.017,0.101
1520,0.661,0.53,0.541
1521,0.977,0.825,0.776
1522,0.664,0.962,0.899
1523,0.581,0.758,1
1524,0.312,0.91,1
1525,0.419,0.919,0.962
1526,0.158,0.898,0.956
1527,0.558,0.861,0.858
1528,0.475,0.589,0.82
1529,0.35,0.248,0.532
1530,0.055,0.044,0.135
1531,0,0,0
1532,0,0,0
1533,0,0,0
1534,0,0,0
1535,0,0,0
1536,0,0,0
1537,0,0,0
1538,0,0,0
1539,0,0,0
1540,0,0,0
1541,0,0,0
1542,0,0,0
1543,0.108,0.008,0.012
1544,0.801,0.249,0.255
1545,0.899,0.761,0.755
1546,0.444,0.84,0.856
1547,0.627,0.966,0.876
1548,0.937,0.966,0.982
1549,1.023,0.949,1
1550,1.023,0.79,0.971
1551,1.023,0.597,0.781
1552,1.023,0.221,0.646
1553,0.717,0.116,0.392
1554,0.088,0.052,0.086
1555,0,0,0
1556,0,0,0
1557,0,0,0
1558,0,0,0
1559,0,0,0
1560,0,0,0
1561,0,0,0
1562,0,0,0
1563,0,0,0
1564,0,0,0
1565,0,0,0
1566,0,0,0
1567,0.065,0.037,0.056
1568,0.131,0.681,0.393
1569,0.096,0.966,0.518
1570,0.174,0.966,0.527
1571,0.233,0.966,0.315
1572,0.293,0.966,0.374
1573,0.361,0.966,0.238
1574,0.263,0.966,0.298
1575,0.333,0.966,0.328
1576,0.334,0.966,0.252
1577,0.271,0.867,0.157
1578,0.049,0.209,0.028
1579,0,0,0
1580,0,0,0
1581,0,0,0
1582,0,0,0
1583,0,0,0
1584,0,0,0
1585,0,0,0
1586,0,0,0
1587,0,0,0
1588,0,0,0
1589,0,0,0
1590,0,0,0
1591,0,0,0.27
1592,0,0,0.66
1593,0.117,0.003,0.87
1594,0.831,0.07,0.975
1595,1.023,0.147,1
1596,1.023,0.395,1
1597,1.023,0.578,1
1598,1.023,0.32,0.985
1599,1.023,0.287,0.881
1600,1.023,0.166,0.711
1601,1.023,0.132,0.436
1602,0.996,0.083,0.115
1603,0.774,0.102,0
1604,0.098,0.067,0
1605,0,0,0
1606,0,0,0
1607,0,0,0
1608,0,0,0
1609,0,0,0
1610,0,0,0
1611,0,0,0
1612,0,0,0
1613,0,0,0
1614,0,0,0
1615,0,0,0.204
1616,0,0,0.604
1617,0.1,0.058,0.829
1618,0.855,0.715,0.944
1619,1.023,0.637,1
1620,1.023,0.847,0.995
1621,1.023,0.966,1
1622,1.023,0.966,0.967
1623,1.023,0.952,0.831
1624,1.023,0.947,0.653
1625,1.023,0.966,0.404
1626,0.971,0.966,0.09
1627,0.682,0.887,0
1628,0.069,0.215,0
1629,0,0,0
1630,0,0,0
1631,0,0,0
1632,0,0,0
1633,0,0,0
1634,0,0,0
1635,0,0,0
1636,0,0,0
1637,0,0,0
1638,0,0,0
1639,0,0,0.189
1640,0,0,0.576
1641,0.162,0.042,0.784
1642,0.896,0.732,0.909
1643,1.023,0.966,0.973
1644,1.023,0.966,0.985
1645,1.023,0.966,0.981
1646,1.023,0.966,0.984
1647,1.023,0.966,0.927
1648,1.023,0.966,0.832
1649,1.023,0.966,0.528
1650,1.023,0.966,0.148
1651,0.763,0.95,0
1652,0.087,0.265,0
1653,0,0,0
1654,0,0,0
1655,0,0,0
1656,0,0,0
1657,0,0,0
1658,0,0,0
1659,0,0,0
1660,0,0,0
1661,0,0,0
1662,0,0,0
1663,0,0,0.271
1664,0,0,0.651
1665,0.01,0.085,0.858
1666,0.153,0.889,0.978
1667,0.718,0.966,0.994
1668,0.595,0.966,1
1669,0.564,0.966,1
1670,0.973,0.966,1
1671,1.023,0.966,0.962
1672,1.017,0.966,0.854
1673,0.965,0.966,0.601
1674,0.745,0.966,0.188
1675,0.517,0.925,0
1676,0.064,0.279,0
1677,0,0,0
1678,0,0,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,0,0,0
1686,0,0,0
1687,0,0,0.293
1688,0,0,0.663
1689,0.16,0.073,0.865
1690,0.885,0.826,0.963
1691,1.023,0.966,1
1692,1.023,0.966,0.995
1693,1.023,0.966,0.974
1694,1.023,0.966,0.966
1695,1.023,0.966,0.89
1696,1.023,0.966,0.817
1697,1.023,0.966,0.539
1698,1.023,0.966,0.163
1699,0.812,0.939,0
1700,0.123,0.279,0
1701,0,0,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,0,0,0
1707,0,0,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0.291
1712,0,0,0.666
1713,0.156,0.094,0.862
1714,0.929,0.882,0.957
1715,1.023,0.966,1
1716,1.023,0.966,1
1717,1.023,0.966,1
1718,1.023,0.966,0.976
1719,0.946,0.965,0.936
1720,0.802,0.952,0.83
1721,0.882,0.966,0.567
1722,0.873,0.966,0.183
1723,0.538,0.857,0
1724,0.121,0.25,0
1725,0,0,0
1726,0,0,0
1727,0,0,0
1728,0,0,0
1729,0,0,0
1730,0,0,0
1731,0,0,0
1732,0,0,0
1733,0,0,0
1734,0,0,0
1735,0,0,0.286
1736,0,0,0.631
1737,0.131,0.058,0.816
1738,0.783,0.71,0.906
1739,1.023,0.966,0.98
1740,1.023,0.966,0.98
1741,1.023,0.966,1
1742,1.023,0.966,0.971
1743,1.023,0.966,0.896
1744,1.023,0.966,0.815
1745,1.023,0.966,0.572
1746,1.023,0.966,0.187
1747,0.773,0.873,0
1748,0.096,0.268,0
1749,0,0,0
1750,0,0,0
1751,0,0,0
1752,0,0,0
1753,0,0,0
1754,0,0,0
1755,0,0,0
1756,0,0,0
1757,0,0,0
1758,0,0,0
1759,0,0,0.321
1760,0,0,0.676
1761,0.06,0.109,0.855
1762,0.557,0.893,0.947
1763,0.734,0.966,1
1764,1.023,0.966,1
1765,1.023,0.966,0.991
1766,1.023,0.966,0.945
1767,1.023,0.966,0.916
1768,1.023,0.966,0.803
1769,1.023,0.966,0.58
1770,1.023,0.966,0.194
1771,0.838,0.904,0
1772,0.14,0.288,0
1773,0,0,0
1774,0,0,0
1775,0,0,0
1776,0,0,0
1777,0,0,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0.001
1783,0,0,0.312
1784,0,0,0.655
1785,0.169,0.09,0.816
1786,0.871,0.817,0.933
1787,1.023,0.966,0.985
1788,1.023,0.966,0.986
1789,1.023,0.966,0.998
1790,1.023,0.966,0.977
1791,1.023,0.966,0.885
1792,1.023,0.966,0.747
1793,1.023,0.966,0.527
1794,1.023,0.966,0.171
1795,0.8,0.918,0
1796,0.137,0.314,0
1797,0,0,0
1798,0,0,0
1799,0,0,0
1800,0,0,0
1801,0,0,0
1802,0,0,0
1803,0,0,0
1804,0,0,0
1805,0,0,0
1806,0,0,0.001
1807,0,0,0.297
1808,0,0,0.641
1809,0.2,0.008,0.841
1810,0.957,0.041,0.922
1811,1.023,0.119,0.858
1812,1.023,0.134,0.832
1813,1.023,0.171,0.831
1814,1.023,0.425,0.768
1815,1.023,0.678,0.743
1816,1.023,0.658,0.633
1817,1.023,0.582,0.457
1818,1.023,0.113,0.14
1819,0.837,0.05,0
1820,0.145,0.012,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,0,0,0
1827,0,0,0
1828,0,0,0
1829,0,0,0
1830,0,0,0.001
1831,0,0,0.314
1832,0,0,0.675
1833,0.228,0.024,0.814
1834,1,0.228,0.911
1835,1.023,0.907,0.971
1836,1.023,0.966,0.983
1837,1.023,0.788,1
1838,1.023,0.966,1
1839,0.989,0.966,0.886
1840,1.023,0.966,0.829
1841,1.023,0.966,0.517
1842,1.023,0.966,0.167
1843,0.863,0.966,0
1844,0.156,0.372,0
1845,0,0,0
1846,0,0,0
1847,0,0,0
1848,0,0,0
1849,0,0,0
1850,0,0,0
1851,0,0,0
1852,0,0,0
1853,0,0,0
1854,0,0,0.002
1855,0,0,0.371
1856,0,0,0.72
1857,0.21,0.179,0.899
1858,0.971,0.966,1
1859,1.023,0.966,1
1860,1.023,0.966,1
1861,1.023,0.966,1
1862,1.023,0.966,1
1863,1,0.966,0.983
1864,1.023,0.966,0.878
1865,1.023,0.966,0.631
1866,1.023,0.906,0.227
1867,0.671,0.843,0
1868,0.063,0.194,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,0,0
1877,0,0,0
1878,0,0,0
1879,0,0,0.003
1880,0,0,0.181
1881,0.218,0.107,0.153
1882,0.91,0.651,0.501
1883,1.023,0.33,0.869
1884,1.023,0.556,0.927
1885,1.023,0.474,0.885
1886,1.023,0.625,0.864
1887,1.009,0.74,0.735
1888,1.021,0.25,0.76
1889,1.023,0.136,0.421
1890,0.673,0.097,0.132
1891,0.47,0.581,0
1892,0.145,0.32,0
1893,0,0,0
1894,0,0,0
1895,0,0,0
1896,0,0,0
1897,0,0,0
1898,0,0,0
1899,0,0,0
1900,0,0,0
1901,0,0,0
1902,0,0,0.001
1903,0,0,0.21
1904,0,0,0.513
1905,0.238,0.032,0.655
1906,0.887,0.401,0.809
1907,1.023,0.755,0.844
1908,1.023,0.853,0.855
1909,1.023,0.918,0.855
1910,0.996,0.844,0.968
1911,0.908,0.873,0.704
1912,0.721,0.848,0.573
1913,0.911,0.704,0.441
1914,0.82,0.365,0.143
1915,0.805,0.097,0
1916,0.162,0.014,0
1917,0,0,0
1918,0,0,0
1919,0,0,0
1920,0,0,0
1921,0,0,0
1922,0,0,0
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,0,0,0.002
1927,0,0,0.19
1928,0,0,0.457
1929,0.249,0.005,0.656
1930,1.018,0.165,0.804
1931,1.023,0.37,0.711
1932,1.023,0.735,0.412
1933,1.023,0.85,0.484
1934,1.023,0.867,0.094
1935,1.023,0.815,0.134
1936,1.023,0.584,0.04
1937,1.023,0.321,0.055
1938,1.023,0.197,0.005
1939,0.89,0.242,0
1940,0.169,0.15,0
1941,0,0,0
1942,0,0,0
1943,0,0,0
1944,0,0,0
1945,0,0,0
1946,0,0,0
1947,0,0,0
1948,0,0,0
1949,0,0,0
1950,0,0,0
1951,0,0,0.013
1952,0,0,0.026
1953,0.227,0.056,0.037
1954,0.954,0.751,0.284
1955,1.023,0.966,0.32
1956,1.023,0.966,0.682
1957,1.023,0.966,0.813
1958,1.023,0.966,0.882
1959,1.023,0.966,0.979
1960,1.023,0.966,0.825
1961,1.023,0.966,0.649
1962,1.023,0.966,0.239
1963,0.807,0.901,0
1964,0.171,0.365,0
1965,0,0,0
1966,0,0,0
1967,0,0,0
1968,0,0,0
1969,0,0,0
1970,0,0,0
1971,0,0,0
1972,0,0,0
1973,0,0,0
1974,0,0,0.009
1975,0,0,0.421
1976,0,0,0.76
1977,0.256,0.184,0.943
1978,0.966,0.847,1
1979,1.023,0.966,1
1980,1.023,0.966,1
1981,1.023,0.792,1
1982,1.023,0.966,1
1983,1.023,0.966,0.854
1984,1.023,0.903,0.793
1985,1.023,0.45,0.601
1986,1.021,0.856,0.223
1987,0.823,0.62,0
1988,0.142,0.329,0
1989,0,0,0
1990,0,0,0
1991,0,0,0
1992,0,0,0
1993,0,0,0
1994,0,0,0
1995,0,0,0
1996,0,0,0
1997,0,0,0
1998,0,0,0.011
1999,0,0,0.425
2000,0,0,0.74
2001,0.298,0.182,0.882
2002,0.997,0.838,0.995
2003,1.023,0.966,1
2004,1.023,0.966,1
2005,1.023,0.966,1
2006,0.965,0.966,1
2007,0.847,0.966,0.973
2008,0.897,0.966,0.899
2009,0.472,0.966,0.669
2010,0.836,0.966,0.264
2011,0.795,0.884,0
2012,0.164,0.316,0
2013,0,0,0
2014,0,0,0
2015,0,0,0
2016,0,0,0
2017,0,0,0
2018,0,0,0
2019,0,0,0
2020,0,0,0
2021,0,0,0
2022,0,0,0.003
2023,0,0,0.216
2024,0,0,0.629
2025,0.303,0.189,0.817
2026,1.023,0.836,0.913
2027,1.023,0.966,0.959
2028,1.023,0.966,0.957
2029,1.023,0.966,0.877
2030,1.023,0.966,0.743
2031,1.023,0.966,0.583
2032,1.023,0.966,0.627
2033,1.023,0.966,0.382
2034,1.023,0.966,0.116
2035,0.841,0.889,0
2036,0.175,0.333,0
2037,0,0,0
2038,0,0,0
2039,0,0,0
2040,0,0,0
2041,0,0,0
2042,0,0,0
2043,0,0,0
2044,0,0,0
2045,0,0,0
2046,0,0,0.015
2047,0,0,0.428
2048,0,0,0.665
2049,0.342,0.245,0.893
2050,1.011,0.935,0.883
2051,1.023,0.966,1
2052,1.023,0.966,0.928
2053,1.023,0.966,0.7
2054,0.953,0.966,0.524
2055,1.023,0.966,0.616
2056,1.023,0.966,0.617
2057,1.023,0.966,0.586
2058,0.944,0.966,0.249
2059,0.452,0.94,0
2060,0.15,0.35,0
2061,0,0,0
2062,0,0,0
2063,0,0,0
2064,0,0,0
2065,0,0,0
2066,0,0,0
2067,0,0,0
2068,0,0,0
2069,0,0,0
2070,0,0,0.016
2071,0,0,0.435
2072,0.007,0,0.752
2073,0.35,0.253,0.929
2074,1.023,0.937,1
2075,1.023,0.966,1
2076,1.023,0.966,1
2077,1.023,0.966,1
2078,1.023,0.966,1
2079,0.942,0.966,1
2080,1.023,0.966,0.877
2081,1.023,0.966,0.614
2082,0.7,0.966,0.251
2083,0.194,0.939,0
2084,0.106,0.372,0
2085,0,0,0
2086,0,0,0
2087,0,0,0
2088,0,0,0
2089,0,0,0
2090,0,0,0
2091,0,0,0
2092,0,0,0
2093,0,0,0
2094,0,0,0.023
2095,0,0,0.479
2096,0,0,0.806
2097,0.354,0.269,0.982
2098,1.011,0.678,1
2099,1.023,0.354,1
2100,1.023,0.363,1
2101,1.023,0.695,1
2102,0.97,0.956,1
2103,1.023,0.861,0.968
2104,1.023,0.646,0.838
2105,1.023,0.466,0.655
2106,1.023,0.374,0.277
2107,0.861,0.312,0
2108,0.181,0.179,0
2109,0,0,0
2110,0,0,0
2111,0,0,0
2112,0,0,0
2113,0,0,0
2114,0,0,0
2115,0,0,0
2116,0,0,0
2117,0,0,0
2118,0,0,0.022
2119,0,0,0.444
2120,0,0,0.733
2121,0.087,0.234,0.901
2122,0.488,0.683,0.985
2123,1.01,0.966,1
2124,1.023,0.966,1
2125,1.023,0.966,1
2126,1.023,0.966,1
2127,1.023,0.966,0.969
2128,1.023,0.966,0.837
2129,1.023,0.966,0.621
2130,1.023,0.966,0.288
2131,0.711,0.966,0
2132,0.202,0.443,0
2133,0,0.002,0
2134,0,0,0
2135,0,0,0
2136,0,0,0
2137,0,0,0
2138,0,0,0
2139,0,0,0
2140,0,0,0
2141,0,0,0
2142,0,0,0.028
2143,0,0,0.455
2144,0.008,0,0.774
2145,0.397,0.103,0.943
2146,1.023,0.103,1
2147,1.023,0.139,1
2148,1.023,0.177,1
2149,1.023,0.232,1
2150,1.023,0.272,1
2151,1.023,0.236,0.984
2152,1.023,0.28,0.842
2153,1.023,0.199,0.652
2154,1.023,0.158,0.314
2155,1.008,0.1,0
2156,0.179,0.069,0
2157,0,0,0
2158,0,0,0
2159,0,0,0
2160,0,0,0
2161,0,0,0
2162,0,0,0
2163,0,0,0
2164,0,0,0
2165,0,0,0
2166,0,0,0.018
2167,0,0,0.393
2168,0,0,0.715
2169,0.098,0.335,0.869
2170,0.353,0.966,0.961
2171,0.756,0.966,1
2172,0.945,0.966,1
2173,1.023,0.966,0.953
2174,1.023,0.966,0.976
2175,1.023,0.966,0.963
2176,1.023,0.966,0.885
2177,1.023,0.966,0.623
2178,1.023,0.966,0.298
2179,0.831,0.966,0
2180,0.119,0.53,0
2181,0,0.009,0
2182,0,0,0
2183,0,0,0
2184,0,0,0
2185,0,0,0
2186,0,0,0
2187,0,0,0
2188,0,0,0
2189,0,0,0
2190,0,0,0.01
2191,0,0,0.315
2192,0,0,0.637
2193,0.196,0.433,0.751
2194,0.94,0.966,0.904
2195,1.023,0.966,1
2196,1.023,0.966,0.938
2197,1.023,0.966,0.9
2198,1.023,0.966,0.833
2199,1.023,0.966,0.616
2200,1.023,0.966,0.503
2201,1.023,0.966,0.275
2202,1.023,0.966,0.101
2203,0.962,0.966,0
2204,0.219,0.584,0
2205,0,0.016,0
2206,0,0,0
2207,0,0,0
2208,0,0,0
2209,0,0,0
2210,0,0,0
2211,0,0,0
2212,0,0,0
2213,0,0,0
2214,0,0,0.011
2215,0,0,0.401
2216,0,0,0.694
2217,0.352,0.341,0.885
2218,0.945,0.964,0.951
2219,1.023,0.966,1
2220,1.023,0.966,0.974
2221,1.023,0.966,0.936
2222,1.023,0.966,0.984
2223,1.023,0.966,0.925
2224,1.023,0.966,0.761
2225,1.023,0.966,0.604
2226,1.023,0.966,0.311
2227,0.89,0.891,0
2228,0.179,0.345,0
2229,0,0,0
2230,0,0,0
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,0,0.001
2239,0,0,0.135
2240,0,0,0.266
2241,0.31,0.224,0.546
2242,0.605,0.831,0.829
2243,0.991,0.966,0.988
2244,1.023,0.966,0.983
2245,1.023,0.966,0.88
2246,1.023,0.966,0.661
2247,1.023,0.966,0.315
2248,1.023,0.966,0.056
2249,1.023,0.966,0.201
2250,0.98,0.966,0.062
2251,0.342,0.816,0
2252,0.109,0.259,0
2253,0,0,0
2254,0,0,0
2255,0,0,0
2256,0,0,0
2257,0,0,0
2258,0,0,0
2259,0,0,0
2260,0,0,0
2261,0,0,0
2262,0,0,0
2263,0,0,0.009
2264,0.01,0.004,0.034
2265,0.5,0.552,0.2
2266,1.023,0.966,0.591
2267,1.023,0.966,0.888
2268,1.023,0.966,0.88
2269,1.023,0.966,0.899
2270,1.023,0.966,0.723
2271,1.023,0.966,0.583
2272,1.023,0.966,0.373
2273,1.023,0.966,0.239
2274,0.787,0.966,0.091
2275,0.296,0.966,0
2276,0.066,0.688,0
2277,0,0.032,0
2278,0,0,0
2279,0,0,0
2280,0,0,0
2281,0,0,0
2282,0,0,0
2283,0,0,0
2284,0,0,0
2285,0,0,0
2286,0,0,0.002
2287,0,0,0.219
2288,0.011,0,0.376
2289,0.453,0.402,0.7
2290,0.658,0.953,0.784
2291,0.994,0.966,0.896
2292,1.023,0.966,0.853
2293,1.023,0.966,0.974
2294,1.023,0.966,0.956
2295,1.023,0.966,0.897
2296,1.023,0.966,0.736
2297,1.023,0.966,0.539
2298,1.023,0.917,0.262
2299,0.972,0.601,0
2300,0.222,0.223,0
2301,0,0,0
2302,0,0,0
2303,0,0,0
2304,0,0,0
2305,0,0,0
2306,0,0,0
2307,0,0,0
2308,0,0,0
2309,0,0,0
2310,0,0,0.005
2311,0,0,0.389
2312,0.011,0,0.675
2313,0.092,0.125,0.9
2314,0.833,0.341,0.993
2315,1.023,0.778,1
2316,1.023,0.932,0.985
2317,0.909,0.808,0.986
2318,1.023,0.184,0.84
2319,1.023,0.185,0.609
2320,1.023,0.166,0.485
2321,1.023,0.133,0.281
2322,0.814,0.141,0.089
2323,0.391,0.558,0
2324,0.1,0.04,0
2325,0,0,0
2326,0,0,0
2327,0,0,0
2328,0,0,0
2329,0,0,0
2330,0,0,0
2331,0,0,0
2332,0,0,0
2333,0,0,0
2334,0,0,0.002
2335,0,0,0.242
2336,0.008,0,0.546
2337,0.477,0.202,0.715
2338,0.988,0.677,0.803
2339,1.023,0.966,0.886
2340,1.023,0.903,0.799
2341,1.023,0.95,0.824
2342,1.023,0.78,0.807
2343,1.023,0.892,0.921
2344,0.985,0.392,0.859
2345,0.957,0.963,0.62
2346,1.018,0.428,0.186
2347,0.599,0.966,0
2348,0.09,0.7,0
2349,0,0.035,0
2350,0,0,0
2351,0,0,0
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,0,0
2356,0,0,0
2357,0,0,0
2358,0,0,0.013
2359,0,0,0.438
2360,0.017,0,0.722
2361,0.542,0.029,0.872
2362,1.023,0.086,0.926
2363,1.023,0.142,1
2364,1.023,0.182,0.987
2365,1.023,0.198,0.95
2366,1.023,0.222,0.997
2367,1.023,0.223,0.949
2368,1.023,0.204,0.826
2369,1.023,0.363,0.598
2370,1.023,0.367,0.181
2371,0.959,0.262,0
2372,0.233,0.158,0
2373,0,0.009,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0.011
2383,0,0,0.431
2384,0.028,0,0.753
2385,0.627,0.229,0.914
2386,1.023,0.574,0.992
2387,1.023,0.693,1
2388,1.023,0.591,1
2389,1.023,0.617,1
2390,1.023,0.618,1
2391,1.023,0.377,0.959
2392,1.023,0.195,0.853
2393,1.023,0.16,0.632
2394,1.023,0.164,0.204
2395,1.012,0.141,0
2396,0.269,0.067,0
2397,0,0.004,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,0,0
2402,0,0,0
2403,0,0,0
2404,0,0,0
2405,0,0,0
2406,0,0,0.017
2407,0,0,0.449
2408,0.028,0,0.771
2409,0.606,0.048,0.938
2410,1.023,0.26,1
2411,1.023,0.928,1
2412,1.023,0.966,1
2413,1.023,0.935,1
2414,1.023,0.635,0.965
2415,0.565,0.817,0.924
2416,0.315,0.84,0.743
2417,0.241,0.576,0.389
2418,0.191,0.43,0.118
2419,0.291,0.741,0
2420,0.168,0.524,0
2421,0,0.009,0
2422,0,0,0
2423,0,0,0
2424,0,0,0
2425,0,0,0
2426,0,0,0
2427,0,0,0
2428,0,0,0
2429,0,0,0
2430,0,0,0.027
2431,0,0,0.454
2432,0.034,0,0.768
2433,0.651,0.345,0.903
2434,1.023,0.839,0.863
2435,1.023,0.966,0.781
2436,1.023,0.966,0.302
2437,1.023,0.966,0.063
2438,1.023,0.966,0.362
2439,1.023,0.966,0.562
2440,1.023,0.708,0.744
2441,1.023,0.328,0.542
2442,1.023,0.335,0.099
2443,1.019,0.248,0.001
2444,0.281,0.469,0
2445,0,0.022,0
2446,0,0,0
2447,0,0,0
2448,0,0,0
2449,0,0,0
2450,0,0,0
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,0,0,0.029
2455,0,0,0.484
2456,0.027,0,0.746
2457,0.619,0.182,0.923
2458,1.023,0.641,0.976
2459,1.023,0.911,1
2460,1.023,0.966,1
2461,1.023,0.966,0.986
2462,1.023,0.877,1
2463,1.023,0.885,0.996
2464,1.023,0.781,0.895
2465,1.023,0.835,0.673
