Period_Index,Rep_Period,Rep_Period_Index
402,402,3
403,403,3
404,404,3
405,405,3
406,406,3
407,407,3
408,408,3
409,409,3
410,410,3
411,411,3
412,412,3
413,413,3
414,414,3
415,415,3
416,416,3
417,417,3
418,418,3
419,419,3
420,420,3
421,421,3
422,422,3
423,423,3
424,424,3
425,425,3
426,426,3
427,427,3
428,428,3
429,429,3
430,430,3
431,431,3
432,432,3
433,433,3
434,434,3
435,435,3
436,436,3
437,437,3
438,438,3
439,439,3
440,440,3
441,441,3
442,442,3
443,443,3
444,444,3
445,445,3
446,446,3
447,447,3
448,448,3
449,449,3
450,450,3
451,451,3
452,452,3
453,453,3
454,454,3
455,455,3
456,456,3
457,457,3
458,458,3
459,459,3
460,460,3
461,461,3
462,462,3
463,463,3
464,464,3
465,465,3
466,466,3
467,467,3
468,468,3
469,469,3
470,470,3
471,471,3
472,472,3
473,473,3
474,474,3
475,475,3
476,476,3
477,477,3
478,478,3
479,479,3
480,480,3
481,481,3
482,482,3
483,483,3
484,484,3
485,485,3
486,486,3
487,487,3
488,488,3
489,489,3
490,490,3
491,491,3
492,492,3
493,493,3
494,494,3
495,495,3
496,496,3
497,497,3
498,498,3
499,499,3
500,500,3
501,501,3
502,502,3
503,503,3
504,504,3
505,505,4
506,506,4
507,507,4
508,508,4
509,509,4
510,510,4
511,511,4
512,512,4
513,513,4
514,514,4
515,515,4
516,516,4
517,517,4
518,518,4
519,519,4
520,520,4
521,521,4
522,522,4
523,523,4
524,524,4
525,525,4
526,526,4
527,527,4
528,528,4
529,529,4
530,530,4
531,531,4
532,532,4
533,533,4
534,534,4
535,535,4
536,536,4
537,537,4
538,538,4
539,539,4
540,540,4
541,541,4
542,542,4
543,543,4
544,544,4
545,545,4
546,546,4
547,547,4
548,548,4
549,549,4
550,550,4
551,551,4
552,552,4
553,553,4
554,554,4
555,555,4
556,556,4
557,557,4
558,558,4
559,559,4
560,560,4
561,561,4
562,562,4
563,563,4
564,564,4
565,565,4
566,566,4
567,567,4
568,568,4
569,569,4
570,570,4
571,571,4
572,572,4
573,573,4
574,574,4
575,575,4
576,576,4
577,577,4
578,578,4
579,579,4
580,580,4
581,581,4
582,582,4
583,583,4
584,584,4
585,585,4
586,586,4
587,587,4
588,588,4
589,589,4
590,590,4
591,591,4
592,592,4
593,593,4
594,594,4
595,595,4
596,596,4
597,597,4
598,598,4
599,599,4
600,600,4
601,601,4
602,602,4
603,603,4
604,604,4
605,605,4
606,606,4
607,607,4
608,608,4
609,609,4
610,610,4
611,611,4
612,612,4
613,613,4
614,614,4
615,615,4
616,616,4
617,617,4
618,618,4
619,619,4
620,620,4
621,621,4
622,622,4
623,623,4
624,624,4
625,625,4
626,626,4
627,627,4
628,628,4
629,629,4
630,630,4
631,631,4
632,632,4
633,633,4
634,634,4
635,635,4
636,636,4
637,637,4
638,638,4
639,639,4
640,640,4
641,641,4
642,642,4
643,643,4
644,644,4
645,645,4
646,646,4
647,647,4
648,648,4
649,649,4
650,650,4
651,651,4
652,652,4
653,653,4
654,654,4
655,655,4
656,656,4
657,657,4
658,658,4
659,659,4
660,660,4
661,661,4
662,662,4
663,663,4
664,664,4
665,665,4
666,666,4
667,667,4
668,668,4
669,669,4
670,670,4
671,671,4
672,672,4
673,673,5
674,674,5
675,675,5
676,676,5
677,677,5
678,678,5
679,679,5
680,680,5
681,681,5
682,682,5
683,683,5
684,684,5
685,685,5
686,686,5
687,687,5
688,688,5
689,689,5
690,690,5
691,691,5
692,692,5
693,693,5
694,694,5
695,695,5
696,696,5
697,697,5
698,698,5
699,699,5
700,700,5
701,701,5
702,702,5
703,703,5
704,704,5
705,705,5
706,706,5
707,707,5
708,708,5
709,709,5
710,710,5
711,711,5
712,712,5
713,713,5
714,714,5
715,715,5
716,716,5
717,717,5
718,718,5
719,719,5
720,720,5
721,721,5
722,722,5
723,723,5
724,724,5
725,725,5
726,726,5
727,727,5
728,728,5
729,729,5
730,730,5
731,731,5
732,732,5
733,733,5
734,734,5
735,735,5
736,736,5
737,737,5
738,738,5
739,739,5
740,740,5
741,741,5
742,742,5
743,743,5
744,744,5
745,745,5
746,746,5
747,747,5
748,748,5
749,749,5
750,750,5
751,751,5
752,752,5
753,753,5
754,754,5
755,755,5
756,756,5
757,757,5
758,758,5
759,759,5
760,760,5
761,761,5
762,762,5
763,763,5
764,764,5
765,765,5
766,766,5
767,767,5
768,768,5
769,769,5
770,770,5
771,771,5
772,772,5
773,773,5
774,774,5
775,775,5
776,776,5
777,777,5
778,778,5
779,779,5
780,780,5
781,781,5
782,782,5
783,783,5
784,784,5
785,785,5
786,786,5
787,787,5
788,788,5
789,789,5
790,790,5
791,791,5
792,792,5
793,793,5
794,794,5
795,795,5
796,796,5
797,797,5
798,798,5
799,799,5
800,800,5
801,801,5
802,802,5
803,803,5
804,804,5
805,805,5
806,806,5
807,807,5
808,808,5
809,809,5
810,810,5
811,811,5
812,812,5
813,813,5
814,814,5
815,815,5
816,816,5
817,817,5
818,818,5
819,819,5
820,820,5
821,821,5
822,822,5
823,823,5
824,824,5
825,825,5
826,826,5
827,827,5
828,828,5
829,829,5
830,830,5
831,831,5
832,832,5
833,833,5
834,834,5
835,835,5
836,836,5
837,837,5
838,838,5
839,839,5
840,840,5
841,841,6
842,842,6
843,843,6
844,844,6
845,845,6
846,846,6
847,847,6
848,848,6
849,849,6
850,850,6
851,851,6
852,852,6
853,853,6
854,854,6
855,855,6
856,856,6
857,857,6
858,858,6
859,859,6
860,860,6
861,861,6
862,862,6
863,863,6
864,864,6
865,865,6
866,866,6
867,867,6
868,868,6
869,869,6
870,870,6
871,871,6
872,872,6
873,873,6
874,874,6
875,875,6
876,876,6
877,877,6
878,878,6
879,879,6
880,880,6
881,881,6
882,882,6
883,883,6
884,884,6
885,885,6
886,886,6
887,887,6
888,888,6
889,889,6
890,890,6
891,891,6
892,892,6
893,893,6
894,894,6
895,895,6
896,896,6
897,897,6
898,898,6
899,899,6
900,900,6
901,901,6
902,902,6
903,903,6
904,904,6
905,905,6
906,906,6
907,907,6
908,908,6
909,909,6
910,910,6
911,911,6
912,912,6
913,913,6
914,914,6
915,915,6
916,916,6
917,917,6
918,918,6
919,919,6
920,920,6
921,921,6
922,922,6
923,923,6
924,924,6
925,925,6
926,926,6
927,927,6
928,928,6
929,929,6
930,930,6
931,931,6
932,932,6
933,933,6
934,934,6
935,935,6
936,936,6
937,937,6
938,938,6
939,939,6
940,940,6
941,941,6
942,942,6
943,943,6
944,944,6
945,945,6
946,946,6
947,947,6
948,948,6
949,949,6
950,950,6
951,951,6
952,952,6
953,953,6
954,954,6
955,955,6
956,956,6
957,957,6
958,958,6
959,959,6
960,960,6
961,961,6
962,962,6
963,963,6
964,964,6
965,965,6
966,966,6
967,967,6
968,968,6
969,969,6
970,970,6
971,971,6
972,972,6
973,973,6
974,974,6
975,975,6
976,976,6
977,977,6
978,978,6
979,979,6
980,980,6
981,981,6
982,982,6
983,983,6
984,984,6
985,985,6
986,986,6
987,987,6
988,988,6
989,989,6
990,990,6
991,991,6
992,992,6
993,993,6
994,994,6
995,995,6
996,996,6
997,997,6
998,998,6
999,999,6
1000,1000,6
1001,1001,6
1002,1002,6
1003,1003,6
1004,1004,6
1005,1005,6
1006,1006,6
1007,1007,6
1008,1008,6
1009,1009,7
1010,1010,7
1011,1011,7
1012,1012,7
1013,1013,7
1014,1014,7
1015,1015,7
1016,1016,7
1017,1017,7
1018,1018,7
1019,1019,7
1020,1020,7
1021,1021,7
1022,1022,7
1023,1023,7
1024,1024,7
1025,1025,7
1026,1026,7
1027,1027,7
1028,1028,7
1029,1029,7
1030,1030,7
1031,1031,7
1032,1032,7
1033,1033,7
1034,1034,7
1035,1035,7
1036,1036,7
1037,1037,7
1038,1038,7
1039,1039,7
1040,1040,7
1041,1041,7
1042,1042,7
1043,1043,7
1044,1044,7
1045,1045,7
1046,1046,7
1047,1047,7
1048,1048,7
1049,1049,7
1050,1050,7
1051,1051,7
1052,1052,7
1053,1053,7
1054,1054,7
1055,1055,7
1056,1056,7
1057,1057,7
1058,1058,7
1059,1059,7
1060,1060,7
1061,1061,7
1062,1062,7
1063,1063,7
1064,1064,7
1065,1065,7
1066,1066,7
1067,1067,7
1068,1068,7
1069,1069,7
1070,1070,7
1071,1071,7
1072,1072,7
1073,1073,7
1074,1074,7
1075,1075,7
1076,1076,7
1077,1077,7
1078,1078,7
1079,1079,7
1080,1080,7
1081,1081,7
1082,1082,7
1083,1083,7
1084,1084,7
1085,1085,7
1086,1086,7
1087,1087,7
1088,1088,7
1089,1089,7
1090,1090,7
1091,1091,7
1092,1092,7
1093,1093,7
1094,1094,7
1095,1095,7
1096,1096,7
1097,1097,7
1098,1098,7
1099,1099,7
1100,1100,7
1101,1101,7
1102,1102,7
1103,1103,7
1104,1104,7
1105,1105,7
1106,1106,7
1107,1107,7
1108,1108,7
1109,1109,7
1110,1110,7
1111,1111,7
1112,1112,7
1113,1113,7
1114,1114,7
1115,1115,7
1116,1116,7
1117,1117,7
1118,1118,7
1119,1119,7
1120,1120,7
1121,1121,7
1122,1122,7
1123,1123,7
1124,1124,7
1125,1125,7
1126,1126,7
1127,1127,7
1128,1128,7
1129,1129,7
1130,1130,7
1131,1131,7
1132,1132,7
1133,1133,7
1134,1134,7
1135,1135,7
1136,1136,7
1137,1137,7
1138,1138,7
1139,1139,7
1140,1140,7
1141,1141,7
1142,1142,7
1143,1143,7
1144,1144,7
1145,1145,7
1146,1146,7
1147,1147,7
1148,1148,7
1149,1149,7
1150,1150,7
1151,1151,7
1152,1152,7
1153,1153,7
1154,1154,7
1155,1155,7
1156,1156,7
1157,1157,7
1158,1158,7
1159,1159,7
1160,1160,7
1161,1161,7
1162,1162,7
1163,1163,7
1164,1164,7
1165,1165,7
1166,1166,7
1167,1167,7
1168,1168,7
1169,1169,7
1170,1170,7
1171,1171,7
1172,1172,7
1173,1173,7
1174,1174,7
1175,1175,7
1176,1176,7
1177,1177,8
1178,1178,8
1179,1179,8
1180,1180,8
1181,1181,8
1182,1182,8
1183,1183,8
1184,1184,8
1185,1185,8
1186,1186,8
1187,1187,8
1188,1188,8
1189,1189,8
1190,1190,8
1191,1191,8
1192,1192,8
1193,1193,8
1194,1194,8
1195,1195,8
1196,1196,8
1197,1197,8
1198,1198,8
1199,1199,8
1200,1200,8
1201,1201,8
1202,1202,8
1203,1203,8
1204,1204,8
1205,1205,8
1206,1206,8
1207,1207,8
1208,1208,8
1209,1209,8
1210,1210,8
1211,1211,8
1212,1212,8
1213,1213,8
1214,1214,8
1215,1215,8
1216,1216,8
1217,1217,8
1218,1218,8
1219,1219,8
1220,1220,8
1221,1221,8
1222,1222,8
1223,1223,8
1224,1224,8
1225,1225,8
1226,1226,8
1227,1227,8
1228,1228,8
1229,1229,8
1230,1230,8
1231,1231,8
1232,1232,8
1233,1233,8
1234,1234,8
1235,1235,8
1236,1236,8
1237,1237,8
1238,1238,8
1239,1239,8
1240,1240,8
1241,1241,8
1242,1242,8
1243,1243,8
1244,1244,8
1245,1245,8
1246,1246,8
1247,1247,8
1248,1248,8
1249,1249,8
1250,1250,8
1251,1251,8
1252,1252,8
1253,1253,8
1254,1254,8
1255,1255,8
1256,1256,8
1257,1257,8
1258,1258,8
1259,1259,8
1260,1260,8
1261,1261,8
1262,1262,8
1263,1263,8
1264,1264,8
1265,1265,8
1266,1266,8
1267,1267,8
1268,1268,8
1269,1269,8
1270,1270,8
1271,1271,8
1272,1272,8
1273,1273,8
1274,1274,8
1275,1275,8
1276,1276,8
1277,1277,8
1278,1278,8
1279,1279,8
1280,1280,8
1281,1281,8
1282,1282,8
1283,1283,8
1284,1284,8
1285,1285,8
1286,1286,8
1287,1287,8
1288,1288,8
1289,1289,8
1290,1290,8
1291,1291,8
1292,1292,8
1293,1293,8
1294,1294,8
1295,1295,8
1296,1296,8
1297,1297,8
1298,1298,8
1299,1299,8
1300,1300,8
1301,1301,8
1302,1302,8
1303,1303,8
1304,1304,8
1305,1305,8
1306,1306,8
1307,1307,8
1308,1308,8
1309,1309,8
1310,1310,8
1311,1311,8
1312,1312,8
1313,1313,8
1314,1314,8
1315,1315,8
1316,1316,8
1317,1317,8
1318,1318,8
1319,1319,8
1320,1320,8
1321,1321,8
1322,1322,8
1323,1323,8
1324,1324,8
1325,1325,8
1326,1326,8
1327,1327,8
1328,1328,8
1329,1329,8
1330,1330,8
1331,1331,8
1332,1332,8
1333,1333,8
1334,1334,8
1335,1335,8
1336,1336,8
1337,1337,8
1338,1338,8
1339,1339,8
1340,1340,8
1341,1341,8
1342,1342,8
1343,1343,8
1344,1344,8
1345,1345,9
1346,1346,9
1347,1347,9
1348,1348,9
1349,1349,9
1350,1350,9
1351,1351,9
1352,1352,9
1353,1353,9
1354,1354,9
1355,1355,9
1356,1356,9
1357,1357,9
1358,1358,9
1359,1359,9
1360,1360,9
1361,1361,9
1362,1362,9
1363,1363,9
1364,1364,9
1365,1365,9
1366,1366,9
1367,1367,9
1368,1368,9
1369,1369,9
1370,1370,9
1371,1371,9
1372,1372,9
1373,1373,9
1374,1374,9
1375,1375,9
1376,1376,9
1377,1377,9
1378,1378,9
1379,1379,9
1380,1380,9
1381,1381,9
1382,1382,9
1383,1383,9
1384,1384,9
1385,1385,9
1386,1386,9
1387,1387,9
1388,1388,9
1389,1389,9
1390,1390,9
1391,1391,9
1392,1392,9
1393,1393,9
1394,1394,9
1395,1395,9
1396,1396,9
1397,1397,9
1398,1398,9
1399,1399,9
1400,1400,9
1401,1401,9
1402,1402,9
1403,1403,9
1404,1404,9
1405,1405,9
1406,1406,9
1407,1407,9
1408,1408,9
1409,1409,9
1410,1410,9
1411,1411,9
1412,1412,9
1413,1413,9
1414,1414,9
1415,1415,9
1416,1416,9
1417,1417,9
1418,1418,9
1419,1419,9
1420,1420,9
1421,1421,9
1422,1422,9
1423,1423,9
1424,1424,9
1425,1425,9
1426,1426,9
1427,1427,9
1428,1428,9
1429,1429,9
1430,1430,9
1431,1431,9
1432,1432,9
1433,1433,9
1434,1434,9
1435,1435,9
1436,1436,9
1437,1437,9
1438,1438,9
1439,1439,9
1440,1440,9
1441,1441,9
1442,1442,9
1443,1443,9
1444,1444,9
1445,1445,9
1446,1446,9
1447,1447,9
1448,1448,9
1449,1449,9
1450,1450,9
1451,1451,9
1452,1452,9
1453,1453,9
1454,1454,9
1455,1455,9
1456,1456,9
1457,1457,9
1458,1458,9
1459,1459,9
1460,1460,9
1461,1461,9
1462,1462,9
1463,1463,9
1464,1464,9
1465,1465,9
1466,1466,9
1467,1467,9
1468,1468,9
1469,1469,9
1470,1470,9
1471,1471,9
1472,1472,9
1473,1473,9
1474,1474,9
1475,1475,9
1476,1476,9
1477,1477,9
1478,1478,9
1479,1479,9
1480,1480,9
1481,1481,9
1482,1482,9
1483,1483,9
1484,1484,9
1485,1485,9
1486,1486,9
1487,1487,9
1488,1488,9
1489,1489,9
1490,1490,9
1491,1491,9
1492,1492,9
1493,1493,9
1494,1494,9
1495,1495,9
1496,1496,9
1497,1497,9
1498,1498,9
1499,1499,9
1500,1500,9
1501,1501,9
1502,1502,9
1503,1503,9
1504,1504,9
1505,1505,9
1506,1506,9
1507,1507,9
1508,1508,9
1509,1509,9
1510,1510,9
1511,1511,9
1512,1512,9
1513,1513,10
1514,1514,10
1515,1515,10
1516,1516,10
1517,1517,10
1518,1518,10
1519,1519,10
1520,1520,10
1521,1521,10
1522,1522,10
1523,1523,10
1524,1524,10
1525,1525,10
1526,1526,10
1527,1527,10
1528,1528,10
1529,1529,10
1530,1530,10
1531,1531,10
1532,1532,10
1533,1533,10
1534,1534,10
1535,1535,10
1536,1536,10
1537,1537,10
1538,1538,10
1539,1539,10
1540,1540,10
1541,1541,10
1542,1542,10
1543,1543,10
1544,1544,10
1545,1545,10
1546,1546,10
1547,1547,10
1548,1548,10
1549,1549,10
1550,1550,10
1551,1551,10
1552,1552,10
1553,1553,10
1554,1554,10
1555,1555,10
1556,1556,10
1557,1557,10
1558,1558,10
1559,1559,10
1560,1560,10
1561,1561,10
1562,1562,10
1563,1563,10
1564,1564,10
1565,1565,10
1566,1566,10
1567,1567,10
1568,1568,10
1569,1569,10
1570,1570,10
1571,1571,10
1572,1572,10
1573,1573,10
1574,1574,10
1575,1575,10
1576,1576,10
1577,1577,10
1578,1578,10
1579,1579,10
1580,1580,10
1581,1581,10
1582,1582,10
1583,1583,10
1584,1584,10
1585,1585,10
1586,1586,10
1587,1587,10
1588,1588,10
1589,1589,10
1590,1590,10
1591,1591,10
1592,1592,10
1593,1593,10
1594,1594,10
1595,1595,10
1596,1596,10
1597,1597,10
1598,1598,10
1599,1599,10
1600,1600,10
1601,1601,10
1602,1602,10
1603,1603,10
1604,1604,10
1605,1605,10
1606,1606,10
1607,1607,10
1608,1608,10
1609,1609,10
1610,1610,10
1611,1611,10
1612,1612,10
1613,1613,10
1614,1614,10
1615,1615,10
1616,1616,10
1617,1617,10
1618,1618,10
1619,1619,10
1620,1620,10
1621,1621,10
1622,1622,10
1623,1623,10
1624,1624,10
1625,1625,10
1626,1626,10
1627,1627,10
1628,1628,10
1629,1629,10
1630,1630,10
1631,1631,10
1632,1632,10
1633,1633,10
1634,1634,10
1635,1635,10
1636,1636,10
1637,1637,10
1638,1638,10
1639,1639,10
1640,1640,10
1641,1641,10
1642,1642,10
1643,1643,10
1644,1644,10
1645,1645,10
1646,1646,10
1647,1647,10
1648,1648,10
1649,1649,10
1650,1650,10
1651,1651,10
1652,1652,10
1653,1653,10
1654,1654,10
1655,1655,10
1656,1656,10
1657,1657,10
1658,1658,10
1659,1659,10
1660,1660,10
1661,1661,10
1662,1662,10
1663,1663,10
1664,1664,10
1665,1665,10
1666,1666,10
1667,1667,10
1668,1668,10
1669,1669,10
1670,1670,10
1671,1671,10
1672,1672,10
1673,1673,10
1674,1674,10
1675,1675,10
1676,1676,10
1677,1677,10
1678,1678,10
1679,1679,10
1680,1680,10
1681,1681,11
1682,1682,11
1683,1683,11
1684,1684,11
1685,1685,11
1686,1686,11
1687,1687,11
1688,1688,11
1689,1689,11
1690,1690,11
1691,1691,11
1692,1692,11
1693,1693,11
1694,1694,11
1695,1695,11
1696,1696,11
1697,1697,11
1698,1698,11
1699,1699,11
1700,1700,11
1701,1701,11
1702,1702,11
1703,1703,11
1704,1704,11
1705,1705,11
1706,1706,11
1707,1707,11
1708,1708,11
1709,1709,11
1710,1710,11
1711,1711,11
1712,1712,11
1713,1713,11
1714,1714,11
1715,1715,11
1716,1716,11
1717,1717,11
1718,1718,11
1719,1719,11
1720,1720,11
1721,1721,11
1722,1722,11
1723,1723,11
1724,1724,11
1725,1725,11
1726,1726,11
1727,1727,11
1728,1728,11
1729,1729,11
1730,1730,11
1731,1731,11
1732,1732,11
1733,1733,11
1734,1734,11
1735,1735,11
1736,1736,11
1737,1737,11
1738,1738,11
1739,1739,11
1740,1740,11
1741,1741,11
1742,1742,11
1743,1743,11
1744,1744,11
1745,1745,11
1746,1746,11
1747,1747,11
1748,1748,11
1749,1749,11
1750,1750,11
1751,1751,11
1752,1752,11
1753,1753,11
1754,1754,11
1755,1755,11
1756,1756,11
1757,1757,11
1758,1758,11
1759,1759,11
1760,1760,11
1761,1761,11
1762,1762,11
1763,1763,11
1764,1764,11
1765,1765,11
1766,1766,11
1767,1767,11
1768,1768,11
1769,1769,11
1770,1770,11
1771,1771,11
1772,1772,11
1773,1773,11
1774,1774,11
1775,1775,11
1776,1776,11
1777,1777,11
1778,1778,11
1779,1779,11
1780,1780,11
1781,1781,11
1782,1782,11
1783,1783,11
1784,1784,11
1785,1785,11
1786,1786,11
1787,1787,11
1788,1788,11
1789,1789,11
1790,1790,11
1791,1791,11
1792,1792,11
1793,1793,11
1794,1794,11
1795,1795,11
1796,1796,11
1797,1797,11
1798,1798,11
1799,1799,11
1800,1800,11
1801,1801,11
1802,1802,11
1803,1803,11
1804,1804,11
1805,1805,11
1806,1806,11
1807,1807,11
1808,1808,11
1809,1809,11
1810,1810,11
1811,1811,11
1812,1812,11
1813,1813,11
1814,1814,11
1815,1815,11
1816,1816,11
1817,1817,11
1818,1818,11
1819,1819,11
1820,1820,11
1821,1821,11
1822,1822,11
1823,1823,11
1824,1824,11
1825,1825,11
1826,1826,11
1827,1827,11
1828,1828,11
1829,1829,11
1830,1830,11
1831,1831,11
1832,1832,11
1833,1833,11
1834,1834,11
1835,1835,11
1836,1836,11
1837,1837,11
1838,1838,11
1839,1839,11
1840,1840,11
1841,1841,11
1842,1842,11
1843,1843,11
1844,1844,11
1845,1845,11
1846,1846,11
1847,1847,11
1848,1848,11
1849,1849,12
1850,1850,12
1851,1851,12
1852,1852,12
1853,1853,12
1854,1854,12
1855,1855,12
1856,1856,12
1857,1857,12
1858,1858,12
1859,1859,12
1860,1860,12
1861,1861,12
1862,1862,12
1863,1863,12
1864,1864,12
1865,1865,12
1866,1866,12
1867,1867,12
1868,1868,12
1869,1869,12
1870,1870,12
1871,1871,12
1872,1872,12
1873,1873,12
1874,1874,12
1875,1875,12
1876,1876,12
1877,1877,12
1878,1878,12
1879,1879,12
1880,1880,12
1881,1881,12
1882,1882,12
1883,1883,12
1884,1884,12
1885,1885,12
1886,1886,12
1887,1887,12
1888,1888,12
1889,1889,12
1890,1890,12
1891,1891,12
1892,1892,12
1893,1893,12
1894,1894,12
1895,1895,12
1896,1896,12
1897,1897,12
1898,1898,12
1899,1899,12
1900,1900,12
1901,1901,12
1902,1902,12
1903,1903,12
1904,1904,12
1905,1905,12
1906,1906,12
1907,1907,12
1908,1908,12
1909,1909,12
1910,1910,12
1911,1911,12
1912,1912,12
1913,1913,12
1914,1914,12
1915,1915,12
1916,1916,12
1917,1917,12
1918,1918,12
1919,1919,12
1920,1920,12
1921,1921,12
1922,1922,12
1923,1923,12
1924,1924,12
1925,1925,12
1926,1926,12
1927,1927,12
1928,1928,12
1929,1929,12
1930,1930,12
1931,1931,12
1932,1932,12
1933,1933,12
1934,1934,12
1935,1935,12
1936,1936,12
1937,1937,12
1938,1938,12
1939,1939,12
1940,1940,12
1941,1941,12
1942,1942,12
1943,1943,12
1944,1944,12
1945,1945,12
1946,1946,12
1947,1947,12
1948,1948,12
1949,1949,12
1950,1950,12
1951,1951,12
1952,1952,12
1953,1953,12
1954,1954,12
1955,1955,12
1956,1956,12
1957,1957,12
1958,1958,12
1959,1959,12
1960,1960,12
1961,1961,12
1962,1962,12
1963,1963,12
1964,1964,12
1965,1965,12
1966,1966,12
1967,1967,12
1968,1968,12
1969,1969,12
1970,1970,12
1971,1971,12
1972,1972,12
1973,1973,12
1974,1974,12
1975,1975,12
1976,1976,12
1977,1977,12
1978,1978,12
1979,1979,12
1980,1980,12
1981,1981,12
1982,1982,12
1983,1983,12
1984,1984,12
1985,1985,12
1986,1986,12
1987,1987,12
1988,1988,12
1989,1989,12
1990,1990,12
1991,1991,12
1992,1992,12
1993,1993,12
1994,1994,12
