Time_Index,BuyPrice_1,SellPrice_1
294,31.0,30.0
295,31.0,30.0
296,31.0,30.0
297,24.0,23.0
298,10.0,9.0
299,10.0,9.0
300,10.0,9.0
301,10.0,9.0
302,9.0,8.0
303,10.0,9.0
304,10.0,9.0
305,10.5,9.5
306,31.0,30.0
307,31.0,30.0
308,31.0,30.0
309,31.0,30.0
310,31.0,30.0
311,31.0,30.0
312,31.0,30.0
313,31.0,30.0
314,31.0,30.0
315,31.0,30.0
316,31.0,30.0
317,31.0,30.0
318,31.0,30.0
319,31.0,30.0
320,31.0,30.0
321,28.0,27.0
322,19.5,18.5
323,19.0,18.0
324,19.0,18.0
325,19.0,18.0
326,19.0,18.0
327,19.0,18.0
328,19.0,18.0
329,19.5,18.5
330,31.0,30.0
331,31.0,30.0
332,31.0,30.0
333,31.0,30.0
334,31.0,30.0
335,31.0,30.0
336,31.0,30.0
337,0.0,-1.0
338,0.0,-1.0
339,0.0,-1.0
340,0.0,-1.0
341,0.0,-1.0
342,0.0,-1.0
343,0.0,-1.0
344,0.0,-1.0
345,0.0,-1.0
346,0.0,-1.0
347,0.0,-1.0
348,0.0,-1.0
349,0.0,-1.0
350,0.0,-1.0
351,0.0,-1.0
352,0.0,-1.0
353,0.0,-1.0
354,0.0,-1.0
355,0.0,-1.0
356,0.0,-1.0
357,0.0,-1.0
358,0.0,-1.0
359,0.0,-1.0
360,0.0,-1.0
361,33.0,32.0
362,33.0,32.0
363,33.0,32.0
364,31.0,30.0
365,31.0,30.0
366,31.0,30.0
367,33.0,32.0
368,33.0,32.0
369,11.5,10.5
370,-12.5,-13.5
371,-12.5,-13.5
372,-12.5,-13.5
373,-12.5,-13.5
374,-12.5,-13.5
375,-12.5,-13.5
376,-12.5,-13.5
377,-12.5,-13.5
378,21.0,20.0
379,31.0,30.0
380,31.0,30.0
381,31.0,30.0
382,31.0,30.0
383,31.0,30.0
384,31.0,30.0
385,28.0,27.0
386,28.0,27.0
387,28.0,27.0
388,28.0,27.0
389,28.0,27.0
390,28.0,27.0
391,28.0,27.0
392,28.0,27.0
393,-15.0,-16.0
394,-15.0,-16.0
395,-15.0,-16.0
396,-15.0,-16.0
397,-15.0,-16.0
398,-15.0,-16.0
399,-15.0,-16.0
400,-15.0,-16.0
401,-15.0,-16.0
402,20.0,19.0
403,26.0,25.0
404,26.0,25.0
405,26.0,25.0
406,26.0,25.0
407,26.0,25.0
408,26.0,25.0
409,26.0,25.0
410,26.0,25.0
411,26.0,25.0
412,26.0,25.0
413,26.0,25.0
414,26.0,25.0
415,26.0,25.0
416,21.0,20.0
417,-15.0,-16.0
418,-15.0,-16.0
419,-15.0,-16.0
420,-15.0,-16.0
421,-15.0,-16.0
422,-15.0,-16.0
423,-15.0,-16.0
424,-15.0,-16.0
425,-15.0,-16.0
426,-7.5,-8.5
427,22.0,21.0
428,22.0,21.0
429,22.0,21.0
430,22.0,21.0
431,22.0,21.0
432,22.0,21.0
433,18.0,17.0
434,18.0,17.0
435,18.0,17.0
436,18.0,17.0
437,18.0,17.0
438,18.0,17.0
439,18.0,17.0
440,18.0,17.0
441,-15.0,-16.0
442,-15.0,-16.0
443,-15.0,-16.0
444,-15.0,-16.0
445,-15.0,-16.0
446,-15.0,-16.0
447,-15.0,-16.0
448,-15.0,-16.0
449,-15.0,-16.0
450,11.5,10.5
451,18.0,17.0
452,18.0,17.0
453,18.0,17.0
454,18.0,17.0
455,18.0,17.0
456,18.0,17.0
457,21.0,20.0
458,21.0,20.0
459,21.0,20.0
460,21.0,20.0
461,21.0,20.0
462,21.0,20.0
463,21.0,20.0
464,21.0,20.0
465,-12.0,-13.0
466,-12.0,-13.0
467,-12.0,-13.0
468,-12.0,-13.0
469,-12.0,-13.0
470,-12.0,-13.0
471,-12.0,-13.0
472,-12.0,-13.0
473,-12.0,-13.0
474,17.0,16.0
475,21.0,20.0
476,21.0,20.0
477,21.0,20.0
478,21.0,20.0
479,21.0,20.0
480,21.0,20.0
481,28.0,27.0
482,28.0,27.0
483,28.0,27.0
484,28.0,27.0
485,28.0,27.0
486,28.0,27.0
487,28.0,27.0
488,28.0,27.0
489,-15.0,-16.0
490,-15.0,-16.0
491,-15.0,-16.0
492,-15.0,-16.0
493,-15.0,-16.0
494,-15.0,-16.0
495,-15.0,-16.0
496,-15.0,-16.0
497,-15.0,-16.0
498,21.0,20.0
499,31.0,30.0
500,31.0,30.0
501,31.0,30.0
502,31.0,30.0
503,31.0,30.0
504,31.0,30.0
505,22.5,21.5
506,30.5,29.5
507,30.5,29.5
508,30.5,29.5
509,30.0,29.0
510,29.5,28.5
511,29.5,28.5
512,30.5,29.5
513,3.0,2.0
514,-15.0,-16.0
515,-15.0,-16.0
516,-15.0,-16.0
517,-15.0,-16.0
518,-15.0,-16.0
519,-15.0,-16.0
520,-15.0,-16.0
521,-15.0,-16.0
522,-12.0,-13.0
523,-1.0,-2.0
524,22.0,21.0
525,22.0,21.0
526,22.0,21.0
527,22.0,21.0
528,22.0,21.0
529,22.0,21.0
530,20.0,19.0
531,20.0,19.0
532,20.0,19.0
533,20.0,19.0
534,20.0,19.0
535,20.0,19.0
536,20.0,19.0
537,-15.0,-16.0
538,-15.0,-16.0
539,-15.0,-16.0
540,-15.0,-16.0
541,-15.0,-16.0
542,-15.0,-16.0
543,-15.0,-16.0
544,-15.0,-16.0
545,-15.0,-16.0
546,-15.0,-16.0
547,-15.0,-16.0
548,20.0,19.0
549,20.0,19.0
550,20.0,19.0
551,20.0,19.0
552,20.0,19.0
553,20.0,19.0
554,23.0,22.0
555,23.0,22.0
556,23.0,22.0
557,23.0,22.0
558,23.0,22.0
559,23.0,22.0
560,23.0,22.0
561,22.0,21.0
562,-15.0,-16.0
563,-15.0,-16.0
564,-15.0,-16.0
565,-15.0,-16.0
566,-15.0,-16.0
567,-15.0,-16.0
568,-15.0,-16.0
569,-15.0,-16.0
570,-15.0,-16.0
571,-6.5,-7.5
572,26.0,25.0
573,26.0,25.0
574,26.0,25.0
575,26.0,25.0
576,26.0,25.0
577,26.0,25.0
578,21.0,20.0
579,21.0,20.0
580,21.0,20.0
581,21.0,20.0
582,21.0,20.0
583,21.0,20.0
584,21.0,20.0
585,13.0,12.0
586,-14.0,-15.0
587,-15.0,-16.0
588,-15.0,-16.0
589,-15.0,-16.0
590,-15.0,-16.0
591,-15.0,-16.0
592,-15.0,-16.0
593,-15.0,-16.0
594,-14.5,-15.5
595,5.5,4.5
596,29.0,28.0
597,29.0,28.0
598,29.0,28.0
599,29.0,28.0
600,29.0,28.0
601,29.0,28.0
602,27.0,26.0
603,27.0,26.0
604,27.0,26.0
605,27.0,26.0
606,27.0,26.0
607,27.0,26.0
608,27.0,26.0
609,16.0,15.0
610,-13.5,-14.5
611,-15.0,-16.0
612,-15.0,-16.0
613,-15.0,-16.0
614,-15.0,-16.0
615,-15.0,-16.0
616,-15.0,-16.0
617,-15.0,-16.0
618,-13.5,-14.5
619,-7.0,-8.0
620,27.0,26.0
621,27.0,26.0
622,27.0,26.0
623,27.0,26.0
624,27.0,26.0
625,27.0,26.0
626,32.0,31.0
627,32.0,31.0
628,32.0,31.0
629,32.0,31.0
630,32.0,31.0
631,32.0,31.0
632,32.0,31.0
633,11.0,10.0
634,-15.0,-16.0
635,-15.0,-16.0
636,-15.0,-16.0
637,-15.0,-16.0
638,-15.0,-16.0
639,-15.0,-16.0
640,-15.0,-16.0
641,-15.0,-16.0
642,-15.0,-16.0
643,6.0,5.0
644,32.0,31.0
645,32.0,31.0
646,32.0,31.0
647,32.0,31.0
648,32.0,31.0
649,32.0,31.0
650,25.0,24.0
651,25.0,24.0
652,25.0,24.0
653,25.0,24.0
654,25.0,24.0
655,25.0,24.0
656,25.0,24.0
657,23.0,22.0
658,-15.0,-16.0
659,-15.0,-16.0
660,-15.0,-16.0
661,-15.0,-16.0
662,-15.0,-16.0
663,-15.0,-16.0
664,-15.0,-16.0
665,-15.0,-16.0
666,-15.0,-16.0
667,9.0,8.0
668,25.0,24.0
669,25.0,24.0
670,25.0,24.0
671,25.0,24.0
672,25.0,24.0
673,16.0,15.0
674,24.0,23.0
675,24.0,23.0
676,24.0,23.0
677,24.0,23.0
678,24.0,23.0
679,24.0,23.0
680,24.0,23.0
681,-6.0,-7.0
682,-14.5,-15.5
683,-14.5,-15.5
684,-14.5,-15.5
685,-14.5,-15.5
686,-15.0,-16.0
687,-14.5,-15.5
688,-14.5,-15.5
689,-14.5,-15.5
690,-14.5,-15.5
691,-3.0,-4.0
692,26.0,25.0
693,26.0,25.0
694,28.5,27.5
695,26.0,25.0
696,26.0,25.0
697,26.0,25.0
698,33.0,32.0
699,33.0,32.0
700,33.0,32.0
701,33.0,32.0
702,33.0,32.0
703,33.0,32.0
704,33.0,32.0
705,-10.0,-11.0
706,-15.0,-16.0
707,-15.0,-16.0
708,-15.0,-16.0
709,-15.0,-16.0
710,-15.0,-16.0
711,-15.0,-16.0
712,-15.0,-16.0
713,-15.0,-16.0
714,-15.0,-16.0
715,-3.5,-4.5
716,33.0,32.0
717,33.0,32.0
718,33.0,32.0
719,33.0,32.0
720,33.0,32.0
721,33.0,32.0
722,28.0,27.0
723,28.0,27.0
724,28.0,27.0
725,28.0,27.0
726,28.0,27.0
727,28.0,27.0
728,28.0,27.0
729,-6.5,-7.5
730,-15.0,-16.0
731,-15.0,-16.0
732,-15.0,-16.0
733,-15.0,-16.0
734,-15.0,-16.0
735,-15.0,-16.0
736,-15.0,-16.0
737,-15.0,-16.0
738,-15.0,-16.0
739,12.5,11.5
740,28.0,27.0
741,28.0,27.0
742,28.0,27.0
743,28.0,27.0
744,28.0,27.0
745,28.0,27.0
746,29.0,28.0
747,29.0,28.0
748,29.0,28.0
749,29.0,28.0
750,29.0,28.0
751,29.0,28.0
752,29.0,28.0
753,2.5,1.5
754,-15.0,-16.0
755,-15.0,-16.0
756,-15.0,-16.0
757,-15.0,-16.0
758,-15.0,-16.0
759,-15.0,-16.0
760,-15.0,-16.0
761,-15.0,-16.0
762,-9.0,-10.0
763,22.5,21.5
764,29.0,28.0
765,29.0,28.0
766,29.0,28.0
767,29.0,28.0
768,29.0,28.0
769,29.0,28.0
770,29.0,28.0
771,29.0,28.0
772,29.0,28.0
773,29.0,28.0
774,29.0,28.0
775,29.0,28.0
776,29.0,28.0
777,8.0,7.0
778,-15.0,-16.0
779,-15.0,-16.0
780,-15.0,-16.0
781,-15.0,-16.0
782,-15.0,-16.0
783,-15.0,-16.0
784,-15.0,-16.0
785,-15.0,-16.0
786,-15.0,-16.0
787,20.5,19.5
788,29.0,28.0
789,29.0,28.0
790,29.0,28.0
791,29.0,28.0
792,29.0,28.0
793,29.0,28.0
794,20.0,19.0
795,20.0,19.0
796,20.0,19.0
797,20.0,19.0
798,20.0,19.0
799,20.0,19.0
800,14.0,13.0
801,-15.0,-16.0
802,-15.0,-16.0
803,-15.0,-16.0
804,-15.0,-16.0
805,-15.0,-16.0
806,-15.0,-16.0
807,-15.0,-16.0
808,-15.0,-16.0
809,-15.0,-16.0
810,-15.0,-16.0
811,-15.0,-16.0
812,14.0,13.0
813,14.0,13.0
814,14.0,13.0
815,14.0,13.0
816,14.0,13.0
817,14.0,13.0
818,8.0,7.0
819,8.0,7.0
820,8.0,7.0
821,8.0,7.0
822,8.0,7.0
823,8.0,7.0
824,8.0,7.0
825,-15.0,-16.0
826,-15.0,-16.0
827,-15.0,-16.0
828,-15.0,-16.0
829,-15.0,-16.0
830,-15.0,-16.0
831,-15.0,-16.0
832,-15.0,-16.0
833,-15.0,-16.0
834,-15.0,-16.0
835,-15.0,-16.0
836,8.0,7.0
837,8.0,7.0
838,8.0,7.0
839,8.0,7.0
840,8.0,7.0
841,27.0,26.0
842,26.0,25.0
843,26.0,25.0
844,26.0,25.0
845,26.0,25.0
846,26.0,25.0
847,26.0,25.0
848,26.0,25.0
849,-14.5,-15.5
850,-15.0,-16.0
851,-15.0,-16.0
852,-15.0,-16.0
853,-15.0,-16.0
854,-15.0,-16.0
855,-15.0,-16.0
856,-15.0,-16.0
857,-15.0,-16.0
858,-11.0,-12.0
859,-1.0,-2.0
860,28.5,27.5
861,28.5,27.5
862,28.5,27.5
863,28.5,27.5
864,28.5,27.5
865,28.5,27.5
866,27.0,26.0
867,27.0,26.0
868,27.0,26.0
869,27.0,26.0
870,27.0,26.0
871,27.0,26.0
872,20.0,19.0
873,-15.0,-16.0
874,-15.0,-16.0
875,-15.0,-16.0
876,-15.0,-16.0
877,-15.0,-16.0
878,-15.0,-16.0
879,-15.0,-16.0
880,-15.0,-16.0
881,-15.0,-16.0
882,-15.0,-16.0
883,22.5,21.5
884,27.0,26.0
885,27.0,26.0
886,33.0,32.0
887,27.0,26.0
888,27.0,26.0
889,27.0,26.0
890,27.0,26.0
891,27.0,26.0
892,27.0,26.0
893,27.0,26.0
894,27.0,26.0
895,27.0,26.0
896,13.0,12.0
897,-15.0,-16.0
898,-15.0,-16.0
899,-15.0,-16.0
900,-15.0,-16.0
901,-15.0,-16.0
902,-15.0,-16.0
903,-15.0,-16.0
904,-15.0,-16.0
905,-15.0,-16.0
906,-15.0,-16.0
907,-15.0,-16.0
908,24.0,23.0
909,24.0,23.0
910,24.0,23.0
911,24.0,23.0
912,24.0,23.0
913,24.0,23.0
914,24.0,23.0
915,24.0,23.0
916,24.0,23.0
917,24.0,23.0
918,24.0,23.0
919,24.0,23.0
920,16.0,15.0
921,-15.0,-16.0
922,-15.0,-16.0
923,-15.0,-16.0
924,-15.0,-16.0
925,-15.0,-16.0
926,-15.0,-16.0
927,-15.0,-16.0
928,-15.0,-16.0
929,-15.0,-16.0
930,-15.0,-16.0
931,-15.0,-16.0
932,24.0,23.0
933,24.0,23.0
934,24.0,23.0
935,24.0,23.0
936,24.0,23.0
937,24.0,23.0
938,25.0,24.0
939,25.0,24.0
940,25.0,24.0
941,25.0,24.0
942,25.0,24.0
943,25.0,24.0
944,23.0,22.0
945,-15.0,-16.0
946,-15.0,-16.0
947,-15.0,-16.0
948,-15.0,-16.0
949,-15.0,-16.0
950,-15.0,-16.0
951,-15.0,-16.0
952,-15.0,-16.0
953,-15.0,-16.0
954,-15.0,-16.0
955,3.0,2.0
956,25.0,24.0
957,25.0,24.0
958,25.0,24.0
959,25.0,24.0
960,25.0,24.0
961,25.0,24.0
962,17.0,16.0
963,17.0,16.0
964,17.0,16.0
965,17.0,16.0
966,17.0,16.0
967,17.0,16.0
968,15.0,14.0
969,-15.0,-16.0
970,-15.0,-16.0
971,-15.0,-16.0
972,-15.0,-16.0
973,-15.0,-16.0
974,-15.0,-16.0
975,-15.0,-16.0
976,-15.0,-16.0
977,-15.0,-16.0
978,-15.0,-16.0
979,-12.0,-13.0
980,15.0,14.0
981,15.0,14.0
982,15.0,14.0
983,15.0,14.0
984,15.0,14.0
985,15.0,14.0
986,17.0,16.0
987,17.0,16.0
988,17.0,16.0
989,17.0,16.0
990,17.0,16.0
991,17.0,16.0
992,11.0,10.0
993,-15.0,-16.0
994,-15.0,-16.0
995,-15.0,-16.0
996,-15.0,-16.0
997,-15.0,-16.0
998,-15.0,-16.0
999,-15.0,-16.0
1000,-15.0,-16.0
1001,-15.0,-16.0
1002,-15.0,-16.0
1003,-7.5,-8.5
1004,17.0,16.0
1005,17.0,16.0
1006,17.0,16.0
1007,17.0,16.0
1008,17.0,16.0
1009,28.0,27.0
1010,28.0,27.0
1011,27.0,26.0
1012,27.0,26.0
1013,26.0,25.0
1014,26.0,25.0
1015,27.0,26.0
1016,25.0,24.0
1017,-15.0,-16.0
1018,-15.0,-16.0
1019,-15.0,-16.0
1020,-15.0,-16.0
1021,-15.0,-16.0
1022,-15.0,-16.0
1023,-15.0,-16.0
1024,-15.0,-16.0
1025,-15.0,-16.0
1026,-7.5,-8.5
1027,21.0,20.0
1028,25.0,24.0
1029,25.0,24.0
1030,25.0,24.0
1031,25.0,24.0
1032,25.0,24.0
1033,25.0,24.0
1034,27.0,26.0
1035,27.0,26.0
1036,27.0,26.0
1037,27.0,26.0
1038,27.0,26.0
1039,27.0,26.0
1040,18.0,17.0
1041,-15.0,-16.0
1042,-15.0,-16.0
1043,-15.0,-16.0
1044,-15.0,-16.0
1045,-15.0,-16.0
1046,-15.0,-16.0
1047,-15.0,-16.0
1048,-15.0,-16.0
1049,-15.0,-16.0
1050,-15.0,-16.0
1051,21.5,20.5
1052,28.0,27.0
1053,28.0,27.0
1054,28.0,27.0
1055,28.0,27.0
1056,28.0,27.0
1057,28.0,27.0
1058,31.0,30.0
1059,31.0,30.0
1060,31.0,30.0
1061,31.0,30.0
1062,31.0,30.0
1063,31.0,30.0
1064,31.0,30.0
1065,0.0,-1.0
1066,-15.0,-16.0
1067,-15.0,-16.0
1068,-15.0,-16.0
1069,-15.0,-16.0
1070,-15.0,-16.0
1071,-15.0,-16.0
1072,-15.0,-16.0
1073,-15.0,-16.0
1074,-10.0,-11.0
1075,31.0,30.0
1076,31.0,30.0
1077,31.0,30.0
1078,31.0,30.0
1079,31.0,30.0
1080,31.0,30.0
1081,31.0,30.0
1082,32.0,31.0
1083,32.0,31.0
1084,32.0,31.0
1085,32.0,31.0
1086,32.0,31.0
1087,32.0,31.0
1088,32.0,31.0
1089,9.0,8.0
1090,-8.0,-9.0
1091,-8.0,-9.0
1092,-8.0,-9.0
1093,-8.0,-9.0
1094,-8.0,-9.0
1095,-8.0,-9.0
1096,-8.0,-9.0
1097,-7.0,-8.0
1098,4.0,3.0
1099,32.0,31.0
1100,32.0,31.0
1101,32.0,31.0
1102,32.0,31.0
1103,32.0,31.0
1104,32.0,31.0
1105,32.0,31.0
1106,31.0,30.0
1107,31.0,30.0
1108,31.0,30.0
1109,31.0,30.0
1110,31.0,30.0
1111,31.0,30.0
1112,31.0,30.0
1113,12.0,11.0
1114,-15.0,-16.0
1115,-15.0,-16.0
1116,-15.0,-16.0
1117,-15.0,-16.0
1118,-15.0,-16.0
1119,-15.0,-16.0
1120,-15.0,-16.0
1121,-15.0,-16.0
1122,-7.5,-8.5
1123,31.0,30.0
1124,31.0,30.0
1125,31.0,30.0
1126,31.0,30.0
1127,31.0,30.0
1128,31.0,30.0
1129,31.0,30.0
1130,31.0,30.0
1131,31.0,30.0
1132,31.0,30.0
1133,31.0,30.0
1134,31.0,30.0
1135,31.0,30.0
1136,31.0,30.0
1137,0.0,-1.0
1138,-15.0,-16.0
1139,-15.0,-16.0
1140,-15.0,-16.0
1141,-15.0,-16.0
1142,-15.0,-16.0
1143,-15.0,-16.0
1144,-15.0,-16.0
1145,-15.0,-16.0
1146,-10.0,-11.0
1147,28.5,27.5
1148,32.0,31.0
1149,32.0,31.0
1150,32.0,31.0
1151,32.0,31.0
1152,32.0,31.0
1153,32.0,31.0
1154,31.0,30.0
1155,31.0,30.0
1156,31.0,30.0
1157,31.0,30.0
1158,31.0,30.0
1159,31.0,30.0
1160,22.0,21.0
1161,0.0,-1.0
1162,-15.0,-16.0
1163,-15.0,-16.0
1164,-15.0,-16.0
1165,-15.0,-16.0
1166,-15.0,-16.0
1167,-15.0,-16.0
1168,-15.0,-16.0
1169,-15.0,-16.0
1170,-7.5,-8.5
1171,34.0,33.0
1172,34.0,33.0
1173,34.0,33.0
1174,34.0,33.0
1175,34.0,33.0
1176,34.0,33.0
1177,33.0,32.0
1178,36.0,35.0
1179,36.0,35.0
1180,36.0,35.0
1181,34.0,33.0
1182,34.0,33.0
1183,36.0,35.0
1184,35.0,34.0
1185,12.0,11.0
1186,0.0,-1.0
1187,0.0,-1.0
1188,0.0,-1.0
1189,0.0,-1.0
1190,0.0,-1.0
1191,0.0,-1.0
1192,0.0,-1.0
1193,0.0,-1.0
1194,3.0,2.0
1195,34.0,33.0
1196,34.0,33.0
1197,36.0,35.0
1198,34.0,33.0
1199,34.0,33.0
1200,34.0,33.0
1201,34.0,33.0
1202,34.0,33.0
1203,34.0,33.0
1204,29.0,28.0
1205,29.0,28.0
1206,29.0,28.0
1207,31.0,30.0
1208,29.0,28.0
1209,12.0,11.0
1210,-12.5,-13.5
1211,-12.5,-13.5
1212,-12.5,-13.5
1213,-12.5,-13.5
1214,-12.5,-13.5
1215,-12.5,-13.5
1216,-12.5,-13.5
1217,-12.5,-13.5
1218,8.5,7.5
1219,34.0,33.0
1220,34.0,33.0
1221,35.0,34.0
1222,34.0,33.0
1223,34.0,33.0
1224,34.0,33.0
1225,34.0,33.0
1226,35.0,34.0
1227,35.0,34.0
1228,35.0,34.0
1229,35.0,34.0
1230,35.0,34.0
1231,35.0,34.0
1232,35.0,34.0
1233,13.0,12.0
1234,-8.0,-9.0
1235,-8.0,-9.0
1236,-8.0,-9.0
1237,-8.0,-9.0
1238,-8.0,-9.0
1239,-8.0,-9.0
1240,-8.0,-9.0
1241,-8.0,-9.0
1242,16.5,15.5
1243,35.0,34.0
1244,35.0,34.0
1245,35.0,34.0
1246,35.0,34.0
1247,35.0,34.0
1248,35.0,34.0
1249,35.0,34.0
1250,36.0,35.0
1251,36.0,35.0
1252,36.0,35.0
1253,36.0,35.0
1254,36.0,35.0
1255,36.0,35.0
1256,36.0,35.0
1257,24.0,23.0
1258,-15.0,-16.0
1259,-15.0,-16.0
1260,-15.0,-16.0
1261,-15.0,-16.0
1262,-15.0,-16.0
1263,-15.0,-16.0
1264,-15.0,-16.0
1265,-15.0,-16.0
1266,5.5,4.5
1267,36.0,35.0
1268,36.0,35.0
1269,36.0,35.0
1270,36.0,35.0
1271,36.0,35.0
1272,36.0,35.0
1273,36.0,35.0
1274,36.0,35.0
1275,36.0,35.0
1276,36.0,35.0
1277,35.0,34.0
1278,34.0,33.0
1279,34.0,33.0
1280,34.0,33.0
1281,0.0,-1.0
1282,-15.0,-16.0
1283,-15.0,-16.0
