Time_Index,BuyPrice_1,SellPrice_1
212,29.57,27.57
213,30.2,28.2
214,29.6,27.6
215,30.17,28.17
216,29.19,27.19
217,28,26
218,28.25,26.25
219,28.57,26.57
220,28.02,26.02
221,28.09,26.09
222,28.39,26.39
223,19.51,17.51
224,20.06,18.06
225,19.98,17.98
226,13.44,11.44
227,13.1,11.1
228,13.66,11.66
229,12.46,10.46
230,12.28,10.28
231,12.91,10.91
232,20.68,18.68
233,21.39,19.39
234,21.48,19.48
235,30.29,28.29
236,29.68,27.68
237,30.34,28.34
238,29.51,27.51
239,30.18,28.18
240,29.34,27.34
241,28.75,26.75
242,28.32,26.32
243,28.53,26.53
244,27.74,25.74
245,27.94,25.94
246,28.29,26.29
247,19.92,17.92
248,19.91,17.91
249,20.33,18.33
250,13.39,11.39
251,13.01,11.01
252,13.78,11.78
253,11.9,9.9
254,12.51,10.51
255,12.59,10.59
256,21.61,19.61
257,21.32,19.32
258,21.36,19.36
259,29.9,27.9
260,29.15,27.15
261,30.33,28.33
262,29.03,27.03
263,29.73,27.73
264,28.8,26.8
265,27.9,25.9
266,28.45,26.45
267,27.78,25.78
268,28.09,26.09
269,28.31,26.31
270,28.76,26.76
271,20.11,18.11
272,20.11,18.11
273,20.31,18.31
274,13.11,11.11
275,13.48,11.48
276,13.13,11.13
277,12.24,10.24
278,12.16,10.16
279,12.45,10.45
280,21.12,19.12
281,21.32,19.32
282,21.34,19.34
283,30.59,28.59
284,29.58,27.58
285,30.18,28.18
286,29.84,27.84
287,30.15,28.15
288,29.87,27.87
289,28.55,26.55
290,28.32,26.32
291,28.13,26.13
292,28.02,26.02
293,28.21,26.21
294,29.03,27.03
295,19.89,17.89
296,20.24,18.24
297,19.94,17.94
298,13.08,11.08
299,13.55,11.55
300,13.26,11.26
301,12.52,10.52
302,12.45,10.45
303,12.16,10.16
304,20.7,18.7
305,21.54,19.54
306,20.97,18.97
307,29.81,27.81
308,30.01,28.01
309,30.48,28.48
310,29.68,27.68
311,30.36,28.36
312,28.83,26.83
313,28.43,26.43
314,28.27,26.27
315,28.2,26.2
316,28.26,26.26
317,27.84,25.84
318,27.79,25.79
319,19.5,17.5
320,19.53,17.53
321,20.46,18.46
322,13.22,11.22
323,13.62,11.62
324,13.69,11.69
325,12.27,10.27
326,11.89,9.89
327,12.81,10.81
328,20.89,18.89
329,21.04,19.04
330,21.04,19.04
331,30.71,28.71
332,29.4,27.4
333,30.44,28.44
334,29.45,27.45
335,29.92,27.92
336,29.67,27.67
337,24.28,22.28
338,24.83,22.83
339,24.58,22.58
340,25.94,23.94
341,25.51,23.51
342,25.23,23.23
343,12.27,10.27
344,11.56,9.56
345,12.25,10.25
346,6.44,4.44
347,6.33,4.33
348,6.54,4.54
349,6.5,4.5
350,6.3,4.3
351,6.51,4.51
352,13.43,11.43
353,13.93,11.93
354,13.85,11.85
355,27.69,25.69
356,27.69,25.69
357,27.9,25.9
358,24.29,22.29
359,23.93,21.93
360,25.06,23.06
361,23.87,21.87
362,24.58,22.58
363,25.61,23.61
364,26.23,24.23
365,25.45,23.45
366,25.03,23.03
367,11.68,9.68
368,11.68,9.68
369,12.03,10.03
370,6.16,4.16
371,6.46,4.46
372,6.23,4.23
373,6.04,4.04
374,6.52,4.52
375,5.95,3.95
376,13.43,11.43
377,14.3,12.3
378,13.36,11.36
379,28.06,26.06
380,27.6,25.6
381,27.52,25.52
382,23.79,21.79
383,23.93,21.93
384,24.64,22.64
385,24.23,22.23
386,24.64,22.64
387,25.1,23.1
388,26.51,24.51
389,25.82,23.82
390,24.5,22.5
391,11.76,9.76
392,11.39,9.39
393,12.14,10.14
394,6.65,4.65
395,6.11,4.11
396,6.28,4.28
397,6.27,4.27
398,6.57,4.57
399,6.31,4.31
400,13.8,11.8
401,13.84,11.84
402,14.33,12.33
403,27.99,25.99
404,27.93,25.93
405,28.11,26.11
406,24.06,22.06
407,24.12,22.12
408,24.7,22.7
409,24.67,22.67
410,24.5,22.5
411,25.14,23.14
412,25.9,23.9
413,25.85,23.85
414,25.06,23.06
415,11.86,9.86
416,12.21,10.21
417,12.01,10.01
418,6.73,4.73
419,6.16,4.16
420,6.41,4.41
421,6.62,4.62
422,6.38,4.38
423,6.54,4.54
424,13.81,11.81
425,13.78,11.78
426,13.43,11.43
427,28.12,26.12
428,28.21,26.21
429,28.12,26.12
430,23.92,21.92
431,24.37,22.37
432,24.7,22.7
433,24.33,22.33
434,24.53,22.53
435,24.89,22.89
436,25.75,23.75
437,25.64,23.64
438,24.81,22.81
439,11.96,9.96
440,11.64,9.64
441,12.9,10.9
442,6.52,4.52
443,6.4,4.4
444,6.68,4.68
445,6.33,4.33
446,6.81,4.81
447,6.01,4.01
448,13.38,11.38
449,14.23,12.23
450,13.58,11.58
451,28.31,26.31
452,27.91,25.91
453,27.87,25.87
454,23.68,21.68
455,24.37,22.37
456,24.37,22.37
457,23.82,21.82
458,24.31,22.31
459,25.53,23.53
460,25.81,23.81
461,25.82,23.82
462,25.06,23.06
463,11.56,9.56
464,12.12,10.12
465,12.26,10.26
466,6.3,4.3
467,6.8,4.8
468,6.29,4.29
469,6.54,4.54
470,6.63,4.63
471,6.55,4.55
472,13.96,11.96
473,13.38,11.38
474,13.91,11.91
475,27.91,25.91
476,27.97,25.97
477,27.96,25.96
478,24.4,22.4
479,24.04,22.04
480,24.26,22.26
481,24.21,22.21
482,24.97,22.97
483,24.85,22.85
484,25.96,23.96
485,26,24
486,25.01,23.01
487,11.5,9.5
488,11.86,9.86
489,12.11,10.11
490,6.25,4.25
491,6.55,4.55
492,6.17,4.17
493,6.66,4.66
494,6.8,4.8
495,6.31,4.31
496,14.08,12.08
497,13.36,11.36
498,13.68,11.68
499,28.31,26.31
500,28.03,26.03
501,28.12,26.12
502,23.96,21.96
503,24.43,22.43
504,24.37,22.37
505,19.98,17.98
506,20.99,18.99
507,20.25,18.25
508,21.15,19.15
509,21.62,19.62
510,20.83,18.83
511,5.48,3.48
512,5.89,3.89
513,5.97,3.97
514,1.76,-0.24
515,1.46,-0.54
516,1.51,-0.49
517,1.29,-0.71
518,1.41,-0.59
519,1.71,-0.29
520,7.16,5.16
521,7.45,5.45
522,7.7,5.7
523,23.85,21.85
524,22.46,20.46
525,23.38,21.38
526,20.89,18.89
527,20.37,18.37
528,20.79,18.79
529,20.2,18.2
530,21.22,19.22
531,20.06,18.06
532,21.35,19.35
533,22.09,20.09
534,21.53,19.53
535,5.72,3.72
536,5.45,3.45
537,5.78,3.78
538,1.2,-0.8
539,1.47,-0.53
540,1.17,-0.83
541,1.44,-0.56
542,1.65,-0.35
543,1.7,-0.3
544,7.14,5.14
545,7.54,5.54
546,7.69,5.69
547,23.74,21.74
548,22.9,20.9
549,23.33,21.33
550,21.12,19.12
551,20.45,18.45
552,21.09,19.09
553,20.52,18.52
554,20.65,18.65
555,19.73,17.73
556,21.21,19.21
557,21.57,19.57
558,21.51,19.51
559,5.76,3.76
560,5.68,3.68
561,5.71,3.71
562,1.53,-0.47
563,1.66,-0.34
564,1.72,-0.28
565,1.66,-0.34
566,1.62,-0.38
567,1.67,-0.33
568,7.77,5.77
569,7.69,5.69
570,7.81,5.81
571,23.91,21.91
572,22.76,20.76
573,23.38,21.38
574,20.77,18.77
575,20.8,18.8
576,20.89,18.89
577,20.69,18.69
578,20.79,18.79
579,20.01,18.01
580,21.5,19.5
581,21.22,19.22
582,21.81,19.81
583,6.23,4.23
584,6.14,4.14
585,6.05,4.05
586,1.85,-0.15
587,1.64,-0.36
588,1.26,-0.74
589,1.58,-0.42
590,1.31,-0.69
591,1.68,-0.32
592,7.25,5.25
593,7.7,5.7
594,7.37,5.37
595,23.66,21.66
596,22,20
597,23.97,21.97
598,20.92,18.92
599,20.62,18.62
600,20.82,18.82
601,20.22,18.22
602,20.32,18.32
603,19.23,17.23
604,21.38,19.38
605,21.84,19.84
606,20.83,18.83
607,5.73,3.73
608,5.49,3.49
609,5.81,3.81
610,1.69,-0.31
611,1.74,-0.26
612,1.66,-0.34
613,1.12,-0.88
614,1.29,-0.71
615,1.37,-0.63
616,7.48,5.48
617,7.37,5.37
618,7.46,5.46
619,23.27,21.27
620,22.63,20.63
621,23.38,21.38
622,21.12,19.12
623,21.12,19.12
624,20.54,18.54
625,19.81,17.81
626,20.47,18.47
627,19.47,17.47
628,21.73,19.73
629,21.65,19.65
630,21.25,19.25
631,5.6,3.6
632,5.51,3.51
633,5.32,3.32
634,1.72,-0.28
635,1.46,-0.54
636,1.53,-0.47
637,1.64,-0.36
638,1.28,-0.72
639,1.19,-0.81
640,7.77,5.77
641,7.45,5.45
642,7.42,5.42
643,23.72,21.72
644,22.67,20.67
645,23.47,21.47
646,20.25,18.25
647,20.72,18.72
648,21.07,19.07
649,20.28,18.28
650,20.59,18.59
651,20.35,18.35
652,20.97,18.97
653,21.89,19.89
654,21.43,19.43
655,5.58,3.58
656,5.5,3.5
657,5.4,3.4
658,1.73,-0.27
659,1.36,-0.64
660,1.41,-0.59
661,1.3,-0.7
662,1.54,-0.46
663,1.42,-0.58
664,7.33,5.33
665,8.04,6.04
666,7.25,5.25
667,23.41,21.41
668,22.3,20.3
669,23.16,21.16
670,20.97,18.97
671,20.8,18.8
672,20.89,18.89
673,18.4,16.4
674,18.92,16.92
675,19.15,17.15
676,18.37,16.37
677,18.39,16.39
678,18.62,16.62
679,4.27,2.27
680,4.31,2.31
681,4.48,2.48
682,1.56,-0.44
683,1.58,-0.42
684,2,0
685,1.4,-0.6
686,2.06,0.06
687,1.7,-0.3
688,5.55,3.55
689,6.26,4.26
690,5.32,3.32
691,20.96,18.96
692,21.74,19.74
693,20.25,18.25
694,18.48,16.48
695,17.72,15.72
696,19.37,17.37
697,18.11,16.11
698,18.33,16.33
699,18.8,16.8
700,18.05,16.05
701,18.5,16.5
702,19.12,17.12
703,4.67,2.67
704,4.48,2.48
705,4.79,2.79
706,2.03,0.03
707,2.12,0.12
708,1.5,-0.5
709,1.91,-0.09
710,2.01,0.01
711,1.76,-0.24
712,5.41,3.41
713,6,4
714,5.78,3.78
715,21.08,19.08
716,21.44,19.44
717,20.06,18.06
718,18.34,16.34
719,18.25,16.25
720,19,17
721,18.06,16.06
722,19.08,17.08
723,19.42,17.42
724,18.37,16.37
725,18.48,16.48
726,19.28,17.28
727,4.33,2.33
728,4.67,2.67
729,4.62,2.62
730,2.04,0.04
731,1.93,-0.07
732,1.8,-0.2
733,1.63,-0.37
734,1.75,-0.25
735,1.67,-0.33
736,5.8,3.8
737,5.96,3.96
738,5.56,3.56
739,21.36,19.36
740,21.39,19.39
741,20.2,18.2
742,18.44,16.44
743,18.57,16.57
744,19.48,17.48
745,18.45,16.45
746,18.02,16.02
747,19.21,17.21
748,18.37,16.37
749,18.41,16.41
750,18.64,16.64
751,4.4,2.4
752,4.49,2.49
753,4.35,2.35
754,1.85,-0.15
755,2.05,0.05
756,1.51,-0.49
757,1.63,-0.37
758,1.8,-0.2
759,1.36,-0.64
760,5.28,3.28
761,5.83,3.83
762,5.91,3.91
763,20.7,18.7
764,21.53,19.53
765,20.92,18.92
766,18.98,16.98
767,18.61,16.61
768,19.41,17.41
769,18.83,16.83
770,18.2,16.2
771,19.17,17.17
772,18.41,16.41
773,18.64,16.64
774,19.28,17.28
775,4.55,2.55
776,4.13,2.13
777,4.39,2.39
778,1.86,-0.14
779,1.77,-0.23
780,1.55,-0.45
781,1.53,-0.47
782,1.53,-0.47
783,1.89,-0.11
784,5.7,3.7
785,5.91,3.91
786,5.29,3.29
787,21.28,19.28
788,21.36,19.36
789,20.95,18.95
790,18.55,16.55
791,18.3,16.3
792,19.44,17.44
793,18.49,16.49
794,19.08,17.08
795,19.01,17.01
796,18.48,16.48
797,18.48,16.48
798,18.82,16.82
799,4.19,2.19
800,4.52,2.52
801,4.87,2.87
802,1.48,-0.52
803,1.78,-0.22
804,1.52,-0.48
805,1.85,-0.15
806,1.81,-0.19
807,1.88,-0.12
808,5.63,3.63
809,5.92,3.92
810,5.45,3.45
811,21.58,19.58
812,21.5,19.5
813,20.56,18.56
814,19.07,17.07
815,18.02,16.02
816,19.21,17.21
817,18.83,16.83
818,18.56,16.56
819,19.05,17.05
820,17.94,15.94
821,17.9,15.9
822,19.39,17.39
823,4.72,2.72
824,4.05,2.05
825,4.73,2.73
826,1.99,-0.01
827,1.57,-0.43
828,1.98,-0.02
829,1.81,-0.19
830,1.75,-0.25
831,2.01,0.01
832,5.88,3.88
833,6.39,4.39
834,5.7,3.7
835,21.4,19.4
836,21.18,19.18
837,20.52,18.52
838,18.98,16.98
839,17.95,15.95
840,19.16,17.16
841,22.02,20.02
842,22.23,20.23
843,21.46,19.46
844,20.09,18.09
845,19.49,17.49
846,19.76,17.76
847,9.02,7.02
848,9.17,7.17
849,9.29,7.29
850,9.41,7.41
851,9.44,7.44
852,9.36,7.36
853,9.06,7.06
854,9.11,7.11
855,9.08,7.08
856,12.87,10.87
857,13.3,11.3
858,12.13,10.13
859,25.1,23.1
860,25.22,23.22
861,24.94,22.94
862,21.58,19.58
863,22.36,20.36
864,21.79,19.79
865,22.35,20.35
866,21.97,19.97
867,21.41,19.41
868,19.68,17.68
869,20.13,18.13
870,20.21,18.21
871,9.53,7.53
872,9.3,7.3
873,8.79,6.79
874,9.22,7.22
875,9.57,7.57
876,9.68,7.68
877,8.64,6.64
878,8.79,6.79
879,9.28,7.28
880,12.49,10.49
881,13.1,11.1
882,12.58,10.58
883,24.92,22.92
884,26.06,24.06
885,25.32,23.32
886,21.14,19.14
887,22.84,20.84
888,21.43,19.43
889,22.25,20.25
890,21.97,19.97
891,21.01,19.01
892,19.86,17.86
893,19.89,17.89
894,20.04,18.04
895,9.37,7.37
896,9.56,7.56
897,8.9,6.9
898,9.02,7.02
899,9.27,7.27
900,9.19,7.19
901,9.11,7.11
902,9.38,7.38
903,8.7,6.7
904,12.63,10.63
905,12.77,10.77
906,12.79,10.79
907,24.54,22.54
908,25.64,23.64
909,25.57,23.57
910,22.08,20.08
911,22.23,20.23
912,22.53,20.53
913,22.02,20.02
914,21.71,19.71
915,21.39,19.39
916,19.46,17.46
917,20.01,18.01
918,20.06,18.06
919,9.18,7.18
920,9.39,7.39
921,9.04,7.04
922,9.3,7.3
923,9.43,7.43
924,9.51,7.51
925,8.85,6.85
926,8.82,6.82
927,8.91,6.91
928,12.06,10.06
929,12.61,10.61
930,12.39,10.39
931,25.3,23.3
932,25.73,23.73
933,24.87,22.87
934,21.9,19.9
935,23,21
936,22.44,20.44
937,22.33,20.33
938,22.41,20.41
939,21.48,19.48
940,19.53,17.53
941,19.92,17.92
942,20.31,18.31
943,9.16,7.16
944,9.43,7.43
945,9.02,7.02
946,8.95,6.95
947,9.26,7.26
948,9.48,7.48
949,8.82,6.82
950,8.91,6.91
951,9.2,7.2
952,12.38,10.38
953,13.22,11.22
954,12.11,10.11
955,25.15,23.15
956,25.37,23.37
957,24.74,22.74
958,21.12,19.12
959,22.93,20.93
960,22.28,20.28
961,22.56,20.56
962,22,20
963,21.44,19.44
964,19.33,17.33
965,19.74,17.74
966,20.13,18.13
967,9.03,7.03
968,9.64,7.64
969,8.86,6.86
970,8.86,6.86
971,9.43,7.43
972,9.46,7.46
973,9.09,7.09
974,8.67,6.67
975,9.08,7.08
976,12.32,10.32
977,13.09,11.09
978,12.44,10.44
979,25.28,23.28
980,25.07,23.07
981,24.62,22.62
982,21.56,19.56
983,22.02,20.02
984,22.35,20.35
985,22.25,20.25
986,21.58,19.58
987,21.96,19.96
988,19.32,17.32
989,19.33,17.33
990,19.51,17.51
991,9.56,7.56
992,9.57,7.57
993,9.01,7.01
994,9.49,7.49
995,9.18,7.18
996,9.51,7.51
997,8.64,6.64
998,9.25,7.25
999,8.94,6.94
1000,12.16,10.16
1001,13.05,11.05
1002,12.68,10.68
1003,25.67,23.67
1004,25.73,23.73
1005,25.6,23.6
1006,21.56,19.56
1007,21.91,19.91
1008,21.99,19.99
1009,24.46,22.46
1010,24.43,22.43
1011,24.27,22.27
1012,21.67,19.67
1013,21.1,19.1
1014,22.19,20.19
1015,14.56,12.56
1016,14.54,12.54
1017,14.25,12.25
1018,14.36,12.36
1019,14.63,12.63
1020,14.57,12.57
1021,14.19,12.19
1022,13.98,11.98
1023,14.13,12.13
1024,17.57,15.57
1025,18.67,16.67
1026,18.5,16.5
1027,27.62,25.62
1028,28.27,26.27
1029,28.49,26.49
1030,24.15,22.15
1031,25.5,23.5
1032,24.77,22.77
1033,24.16,22.16
1034,24.15,22.15
1035,24.21,22.21
1036,21.69,19.69
1037,21.54,19.54
1038,22.08,20.08
1039,14.22,12.22
1040,14.57,12.57
1041,14.19,12.19
1042,14.36,12.36
1043,14.95,12.95
1044,14.42,12.42
1045,14.35,12.35
1046,14.18,12.18
1047,13.62,11.62
1048,18.2,16.2
1049,18.41,16.41
1050,18.07,16.07
1051,27.56,25.56
1052,28.13,26.13
1053,28.42,26.42
1054,24.77,22.77
1055,24.94,22.94
1056,24.43,22.43
1057,24.21,22.21
1058,24.6,22.6
1059,23.2,21.2
1060,21.54,19.54
1061,21.58,19.58
1062,21.86,19.86
1063,14.05,12.05
1064,14.46,12.46
1065,14.01,12.01
1066,14.21,12.21
1067,14.38,12.38
1068,14.3,12.3
1069,14.12,12.12
1070,13.97,11.97
1071,13.68,11.68
1072,18.16,16.16
1073,18.22,16.22
1074,17.89,15.89
1075,27.86,25.86
1076,28.16,26.16
1077,28.32,26.32
1078,24.36,22.36
1079,24.85,22.85
1080,24.43,22.43
1081,24.68,22.68
1082,24.24,22.24
1083,23.77,21.77
1084,21.19,19.19
1085,21.71,19.71
1086,22.23,20.23
1087,13.76,11.76
1088,14.45,12.45
1089,14.42,12.42
1090,14.45,12.45
1091,14.56,12.56
1092,14.23,12.23
1093,14.41,12.41
1094,13.66,11.66
1095,14.1,12.1
1096,18.19,16.19
1097,18.72,16.72
1098,17.94,15.94
1099,28.17,26.17
1100,28.84,26.84
1101,29.45,27.45
1102,23.79,21.79
1103,25.17,23.17
1104,24.4,22.4
1105,23.96,21.96
1106,23.99,21.99
1107,24.14,22.14
1108,21.73,19.73
1109,21.1,19.1
1110,21.87,19.87
1111,14.36,12.36
1112,14.81,12.81
1113,14.35,12.35
1114,14.91,12.91
1115,14.92,12.92
1116,13.9,11.9
1117,14.34,12.34
1118,13.95,11.95
1119,13.89,11.89
1120,17.6,15.6
1121,18.24,16.24
1122,17.75,15.75
1123,27.92,25.92
1124,28.71,26.71
1125,29.04,27.04
1126,24.61,22.61
1127,25.21,23.21
1128,24.18,22.18
1129,24.84,22.84
1130,23.8,21.8
1131,23.87,21.87
1132,21.9,19.9
1133,21.46,19.46
1134,22.14,20.14
1135,14.19,12.19
1136,14.25,12.25
1137,14.58,12.58
1138,15,13
1139,15.05,13.05
1140,14.08,12.08
1141,14.42,12.42
1142,14.15,12.15
1143,14.05,12.05
1144,17.96,15.96
1145,18.84,16.84
1146,18.21,16.21
1147,28.3,26.3
1148,28.01,26.01
1149,28.99,26.99
1150,24.52,22.52
1151,25.3,23.3
1152,24.73,22.73
1153,24.4,22.4
1154,23.88,21.88
1155,24.02,22.02
1156,21.42,19.42
1157,21.46,19.46
1158,22.13,20.13
1159,13.91,11.91
1160,14.37,12.37
1161,14.22,12.22
1162,14.38,12.38
1163,14.68,12.68
1164,13.95,11.95
1165,13.98,11.98
1166,14.13,12.13
1167,14.16,12.16
1168,17.63,15.63
1169,18.81,16.81
1170,18.44,16.44
1171,27.56,25.56
1172,28.24,26.24
1173,28.92,26.92
1174,24.53,22.53
1175,24.38,22.38
1176,23.99,21.99
1177,23.67,21.67
1178,23.55,21.55
1179,23.43,21.43
1180,22.54,20.54
1181,22.54,20.54
1182,22.28,20.28
1183,15.08,13.08
1184,15.22,13.22
1185,15.23,13.23
1186,14.97,12.97
1187,14.8,12.8
1188,15.26,13.26
1189,15.05,13.05
1190,14.85,12.85
1191,15.18,13.18
1192,19.87,17.87
1193,19.85,17.85
1194,20.06,18.06
1195,28.62,26.62
1196,28.33,26.33
1197,28.66,26.66
1198,24.35,22.35
1199,24.36,22.36
1200,23.74,21.74
1201,23.4,21.4
1202,23.87,21.87
1203,23.43,21.43
1204,22.44,20.44
1205,22.54,20.54
1206,22.49,20.49
1207,14.89,12.89
1208,14.69,12.69
1209,15.49,13.49
1210,15.15,13.15
1211,15.09,13.09
1212,14.82,12.82
1213,15.13,13.13
1214,15.18,13.18
1215,14.97,12.97
1216,20.18,18.18
1217,20.13,18.13
1218,20.13,18.13
1219,28.51,26.51
1220,28.85,26.85
1221,28.64,26.64
1222,25,23
1223,23.9,21.9
1224,24.12,22.12
1225,23.41,21.41
1226,23.7,21.7
1227,23.23,21.23
1228,22.33,20.33
1229,22.57,20.57
1230,22.67,20.67
1231,14.85,12.85
1232,14.72,12.72
1233,15.11,13.11
1234,15.16,13.16
1235,15.14,13.14
1236,14.82,12.82
1237,14.71,12.71
1238,15.3,13.3
1239,15.02,13.02
1240,20.16,18.16
1241,20.1,18.1
1242,20.05,18.05
1243,28.99,26.99
1244,29.18,27.18
1245,28.79,26.79
1246,24.33,22.33
1247,23.77,21.77
1248,24.48,22.48
1249,23.9,21.9
1250,23.67,21.67
1251,23.8,21.8
1252,22.13,20.13
1253,22.8,20.8
1254,23.05,21.05
1255,14.95,12.95
1256,14.69,12.69
1257,15,13
1258,15.26,13.26
1259,14.72,12.72
1260,15.22,13.22
1261,14.59,12.59
1262,15.09,13.09
1263,15.06,13.06
1264,19.71,17.71
1265,20.03,18.03
1266,20.08,18.08
1267,27.95,25.95
1268,28.81,26.81
1269,28.64,26.64
1270,24.53,22.53
1271,24,22
1272,23.86,21.86
1273,23.67,21.67
1274,24.22,22.22
1275,23.8,21.8
1276,22.4,20.4
1277,22.19,20.19
1278,22.44,20.44
1279,14.84,12.84
1280,15.01,13.01
1281,15.19,13.19
1282,15.23,13.23
1283,14.93,12.93
1284,15.49,13.49
1285,14.7,12.7
1286,14.77,12.77
1287,14.54,12.54
1288,20.56,18.56
1289,19.64,17.64
1290,19.76,17.76
1291,28.59,26.59
1292,28.69,26.69
1293,28.59,26.59
1294,24.5,22.5
1295,23.87,21.87
1296,24.26,22.26
1297,24.05,22.05
1298,24.01,22.01
1299,23.65,21.65
1300,22.32,20.32
1301,22.25,20.25
1302,22.67,20.67
1303,15.01,13.01
1304,15.19,13.19
1305,15.3,13.3
1306,14.93,12.93
1307,15.21,13.21
1308,15.54,13.54
1309,14.69,12.69
1310,14.96,12.96
1311,14.54,12.54
1312,19.84,17.84
1313,19.74,17.74
1314,20.01,18.01
1315,28.71,26.71
1316,28.67,26.67
1317,28.5,26.5
1318,24.63,22.63
1319,23.57,21.57
1320,24.15,22.15
1321,23.57,21.57
1322,23.9,21.9
1323,23.82,21.82
1324,22.45,20.45
1325,22.72,20.72
1326,22.58,20.58
1327,14.85,12.85
1328,14.98,12.98
1329,15.45,13.45
1330,15.13,13.13
1331,14.63,12.63
1332,15.08,13.08
1333,14.94,12.94
1334,14.91,12.91
1335,14.92,12.92
1336,19.72,17.72
1337,19.85,17.85
1338,19.7,17.7
1339,28.23,26.23
1340,28.38,26.38
1341,28.78,26.78
1342,24.47,22.47
1343,23.69,21.69
1344,24.28,22.28
1345,24.37,22.37
1346,24.05,22.05
1347,23.57,21.57
1348,25.32,23.32
1349,24.85,22.85
1350,24.75,22.75
1351,14.85,12.85
1352,15.26,13.26
1353,14.75,12.75
1354,12.08,10.08
1355,12.15,10.15
1356,12.52,10.52
1357,12.45,10.45
